original_name,refactored_name,type,package,toolkit,has_hxx,has_cxx
TopOpeBRepBuild_ListIteratorOfListOfShapeListOfShape,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_ListOfListOfLoop,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_ListOfLoop,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_ListOfPave,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_ListOfShapeListOfShape,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_Loop,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_LoopClassifier,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_LoopEnum,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_LoopSet,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_Merge,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_PBuilder,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_PGTopo,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_PWireEdgeSet,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_Pave,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_PaveClassifier,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_PaveSet,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_SREGU,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_Section,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_ShapeListOfShape,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_ShapeSet,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_ShellFaceClassifier,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_ShellFaceSet,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_ShellToSolid,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_SolidAreaBuilder,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_SolidBuilder,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_Tools,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_Tools2d,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_Tools_1,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_VertexInfo,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_WireEdgeClassifier,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_WireEdgeSet,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_WireToFace,,File,TopOpeBRepBuild,TKBool,Yes,Yes
TopOpeBRepBuild_define,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_fctwes,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_ffsfs,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_ffwesk,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_keep,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_kpkole,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_kpresu,,File,TopOpeBRepBuild,TKBool,Yes,No
TopOpeBRepBuild_makeedges,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_makefaces,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_makesolids,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_on,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepBuild_trace,,File,TopOpeBRepBuild,TKBool,No,Yes
TopOpeBRepDS,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Array1OfDataMapOfIntegerListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Association,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_BuildTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Check,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_CheckStatus,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Config,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Curve,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_CurveData,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_CurveExplorer,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_CurveIterator,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_CurvePointInterference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_DRAW,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_DataMapIteratorOfDataMapOfCheckStatus,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfDataMapOfIntegerListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfDataMapOfInterferenceListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfDataMapOfInterferenceShape,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfDataMapOfShapeListOfShapeOn1State,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfDataMapOfShapeState,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfMapOfCurve,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfMapOfIntegerShapeData,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfMapOfPoint,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfMapOfSurface,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapIteratorOfShapeSurface,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapOfCheckStatus,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapOfIntegerListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapOfInterferenceListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapOfInterferenceShape,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapOfShapeListOfShapeOn1State,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataMapOfShapeState,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DataStructure,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_DoubleMapIteratorOfDoubleMapOfIntegerShape,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_DoubleMapOfIntegerShape,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Dumper,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_EIR,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_EXPORT,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Edge3dInterferenceTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_EdgeInterferenceTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_EdgeVertexInterference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Explorer,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_FIR,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_FaceEdgeInterference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_FaceInterferenceTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Filter,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_FilterCurveInterferences,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_FilterEdgeInterferences,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_FilterFaceInterferences,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_GapFiller,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_GapTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_GeometryData,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_HArray1OfDataMapOfIntegerListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_HDataStructure,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_IndexedDataMapOfShapeWithState,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_IndexedDataMapOfVertexPoint,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Interference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_InterferenceIterator,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_InterferenceTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Kind,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_ListIteratorOfListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_ListOfInterference,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_ListOfShapeOn1State,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_MapOfCurve,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_MapOfIntegerShapeData,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_MapOfPoint,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_MapOfShapeData,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_MapOfSurface,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Marker,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_PDataStructure,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_Point,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_PointData,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_PointExplorer,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_PointIterator,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_ProcessEdgeInterferences,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_ProcessFaceInterferences,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_ProcessInterferencesTool,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Reducer,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_ShapeData,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_ShapeShapeInterference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_ShapeSurface,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_ShapeWithState,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_SolidSurfaceInterference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Surface,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_SurfaceCurveInterference,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_SurfaceData,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_SurfaceExplorer,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_SurfaceIterator,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_TKI,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_TOOL,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_Transition,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_connex,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_define,,File,TopOpeBRepDS,TKBool,Yes,No
TopOpeBRepDS_funk,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_redu,,File,TopOpeBRepDS,TKBool,No,Yes
TopOpeBRepDS_repvg,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepDS_samdom,,File,TopOpeBRepDS,TKBool,Yes,Yes
TopOpeBRepTool,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_2d,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_AncestorsTool,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_BoxSort,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_C2DF,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_CLASSI,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_CORRISO,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_CurveTool,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_DRAW,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_DataMapIteratorOfDataMapOfOrientedShapeC2DF,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_DataMapIteratorOfDataMapOfShapeListOfC2DF,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_DataMapIteratorOfDataMapOfShapeface,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_DataMapOfOrientedShapeC2DF,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_DataMapOfShapeListOfC2DF,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_DataMapOfShapeface,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_EXPORT,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_FuseEdges,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_GEOMETRY,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_GeomTool,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_HBoxTool,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_IndexedDataMapOfShapeBox,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_IndexedDataMapOfShapeBox2d,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_IndexedDataMapOfShapeconnexity,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_IndexedDataMapOfSolidClassifier,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_KRO,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_ListIteratorOfListOfC2DF,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_ListOfC2DF,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_OutCurveType,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_PROJECT,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_PShapeClassifier,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_PSoClassif,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_PURGE,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_Plos,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_PurgeInternalEdges,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_REGUS,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_REGUW,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_RegularizeS,,File,TopOpeBRepTool,TKBool,No,Yes
TopOpeBRepTool_RegularizeW,,File,TopOpeBRepTool,TKBool,No,Yes
TopOpeBRepTool_SC,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_STATE,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_ShapeClassifier,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_ShapeExplorer,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_ShapeTool,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_SolidClassifier,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_TOOL,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_TOPOLOGY,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_box,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_connexity,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_define,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_defineG,,File,TopOpeBRepTool,TKBool,Yes,No
TopOpeBRepTool_face,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_faulty,,File,TopOpeBRepTool,TKBool,No,Yes
TopOpeBRepTool_makeTransition,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_matter,,File,TopOpeBRepTool,TKBool,No,Yes
TopOpeBRepTool_mkTondgE,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_tol,,File,TopOpeBRepTool,TKBool,Yes,Yes
TopOpeBRepTool_trace,,File,TopOpeBRepTool,TKBool,No,Yes
TopOpeBRepTool_traceSTATE,,File,TopOpeBRepTool,TKBool,No,Yes
TopOpeBRep_Array1OfLineInter,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_Array1OfVPointInter,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_Bipoint,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_DRAW,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_DSFiller,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_DataMapIteratorOfDataMapOfTopolTool,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_DataMapOfTopolTool,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_EdgesFiller,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_EdgesIntersector,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_EdgesIntersector_1,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_FFDumper,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_FFTransitionTool,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_FaceEdgeFiller,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_FaceEdgeFiller_DEB,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_FaceEdgeIntersector,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_FacesFiller,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_FacesFiller_1,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_FacesIntersector,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_GeomTool,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_HArray1OfLineInter,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_HArray1OfVPointInter,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_Hctxee2d,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_Hctxff2d,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_LineInter,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_ListIteratorOfListOfBipoint,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_ListOfBipoint,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_P2Dstatus,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PEdgesIntersector,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PFacesFiller,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PFacesIntersector,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PIntRes2d_IntersectionPoint,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PLineInter,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PPntOn2S,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_PThePointOfIntersection,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_Point2d,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_PointClassifier,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_PointGeomTool,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_ProcessGR,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_ProcessSectionEdges,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_SequenceOfPoint2d,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_ShapeIntersector,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_ShapeIntersector2d,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_ShapeScanner,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_TypeLineCurve,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_VPointInter,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_VPointInterClassifier,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_VPointInterIterator,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_WPointInter,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_WPointInterIterator,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_define,,File,TopOpeBRep,TKBool,Yes,No
TopOpeBRep_kpart,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_mergePDS,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_sort,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_trace,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_traceALWL,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_traceBOOPNINT,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_traceSIFF,,File,TopOpeBRep,TKBool,Yes,Yes
TopOpeBRep_vpr,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_vprclo,,File,TopOpeBRep,TKBool,No,Yes
TopOpeBRep_vprdeg,,File,TopOpeBRep,TKBool,No,Yes
TopTools,,File,TopTools,TKBRep,Yes,Yes
TopTools_Array1OfListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_Array1OfShape,,File,TopTools,TKBRep,Yes,No
TopTools_Array2OfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfIntegerListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfIntegerShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfOrientedShapeInteger,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfOrientedShapeShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfShapeInteger,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfShapeListOfInteger,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfShapeListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfShapeReal,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfShapeSequenceOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapIteratorOfDataMapOfShapeShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfIntegerListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfIntegerShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfOrientedShapeInteger,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfOrientedShapeShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeBox,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeInteger,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeListOfInteger,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeReal,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeSequenceOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_DataMapOfShapeShape,,File,TopTools,TKBRep,Yes,No
TopTools_FormatVersion,,File,TopTools,TKBRep,Yes,No
TopTools_HArray1OfListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_HArray1OfShape,,File,TopTools,TKBRep,Yes,No
TopTools_HArray2OfShape,,File,TopTools,TKBRep,Yes,No
TopTools_HSequenceOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_IndexedDataMapOfShapeAddress,,File,TopTools,TKBRep,Yes,No
TopTools_IndexedDataMapOfShapeListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_IndexedDataMapOfShapeReal,,File,TopTools,TKBRep,Yes,No
TopTools_IndexedDataMapOfShapeShape,,File,TopTools,TKBRep,Yes,No
TopTools_IndexedMapOfOrientedShape,,File,TopTools,TKBRep,Yes,No
TopTools_IndexedMapOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_ListIteratorOfListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_ListOfListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_ListOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_LocationSet,,File,TopTools,TKBRep,Yes,Yes
TopTools_LocationSetPtr,,File,TopTools,TKBRep,Yes,No
TopTools_MapIteratorOfMapOfOrientedShape,,File,TopTools,TKBRep,Yes,No
TopTools_MapIteratorOfMapOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_MapOfOrientedShape,,File,TopTools,TKBRep,Yes,No
TopTools_MapOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_MutexForShapeProvider,,File,TopTools,TKBRep,Yes,Yes
TopTools_SequenceOfShape,,File,TopTools,TKBRep,Yes,No
TopTools_ShapeMapHasher,,File,TopTools,TKBRep,Yes,No
TopTools_ShapeSet,,File,TopTools,TKBRep,Yes,Yes
TopTrans_Array2OfOrientation,,File,TopTrans,TKGeomAlgo,Yes,No
TopTrans_CurveTransition,,File,TopTrans,TKGeomAlgo,Yes,Yes
TopTrans_SurfaceTransition,,File,TopTrans,TKGeomAlgo,Yes,Yes
TopoDS,,File,TopoDS,TKBRep,Yes,No
TopoDSToStep,,File,TopoDSToStep,TKDESTEP,Yes,Yes
TopoDSToStep_Builder,,File,TopoDSToStep,TKDESTEP,Yes,Yes
TopoDSToStep_BuilderError,,File,TopoDSToStep,TKDESTEP,Yes,No
TopoDSToStep_FacetedError,,File,TopoDSToStep,TKDESTEP,Yes,No
TopoDSToStep_FacetedTool,,File,TopoDSToStep,TKDESTEP,Yes,Yes
TopoDSToStep_MakeBrepWithVoids,,File,TopoDSToStep,TKDESTEP,Yes,Yes
