entity_type,original_name,refactored_name,full_name,namespace,package,toolkit,metadata
Class,Persistence_,,Persistence_,,Persistence,Unknown,
Class,Persistence_,,Persistence_,,Persistence,Unknown,
Class,Plate_D1,,Plate_D1,,Plate,TKGeomAlgo,
Class,Plate_D2,,Plate_D2,,Plate,TKGeomAlgo,
Class,Plate_D3,,Plate_D3,,Plate,TKGeomAlgo,
Class,Plate_FreeGtoCConstraint,,Plate_FreeGtoCConstraint,,Plate,TKGeomAlgo,
Class,Plate_GlobalTranslationConstraint,,Plate_GlobalTranslationConstraint,,Plate,TKGeomAlgo,
Class,Plate_GtoCConstraint,,Plate_GtoCConstraint,,Plate,TKGeomAlgo,
Class,Plate_HArray1OfPinpointConstraint,,Plate_HArray1OfPinpointConstraint,,Plate,TKGeomAlgo,
Class,Plate_LineConstraint,,Plate_LineConstraint,,Plate,TKGeomAlgo,
Class,Plate_LinearScalarConstraint,,Plate_LinearScalarConstraint,,Plate,TKGeomAlgo,
Class,Plate_LinearXYZConstraint,,Plate_LinearXYZConstraint,,Plate,TKGeomAlgo,
Class,Plate_PinpointConstraint,,Plate_PinpointConstraint,,Plate,TKGeomAlgo,
Class,Plate_PlaneConstraint,,Plate_PlaneConstraint,,Plate,TKGeomAlgo,
Class,Plate_Plate,,Plate_Plate,,Plate,TKGeomAlgo,
Class,Plate_SampledCurveConstraint,,Plate_SampledCurveConstraint,,Plate,TKGeomAlgo,
Class,Plugin,,Plugin,,Plugin,TKernel,
Class,Plugin_Failure,,Plugin_Failure,,Plugin,TKernel,
Class,PointOnCurve,,PointOnCurve,,PointOnCurve,Unknown,
Class,PointOnCurveOnSurface,,PointOnCurveOnSurface,,PointOnCurveOnSurface,Unknown,
Class,PointOnSurface,,PointOnSurface,,PointOnSurface,Unknown,
Class,PointRepresentation,,PointRepresentation,,PointRepresentation,Unknown,
Class,PointsOnSurface,,PointsOnSurface,,PointsOnSurface,Unknown,
Class,Poly,,Poly,,Poly,TKMath,
Class,Poly_ArrayOfNodes,,Poly_ArrayOfNodes,,Poly,TKMath,
Class,Poly_ArrayOfUVNodes,,Poly_ArrayOfUVNodes,,Poly,TKMath,
Class,Poly_CoherentLink,,Poly_CoherentLink,,Poly,TKMath,
Class,Poly_CoherentNode,,Poly_CoherentNode,,Poly,TKMath,
Class,Poly_CoherentTriPtr,,Poly_CoherentTriPtr,,Poly,TKMath,
Class,Poly_CoherentTriangle,,Poly_CoherentTriangle,,Poly,TKMath,
Class,Poly_CoherentTriangulation,,Poly_CoherentTriangulation,,Poly,TKMath,
Class,Poly_Connect,,Poly_Connect,,Poly,TKMath,
Class,Poly_HArray1OfTriangle,,Poly_HArray1OfTriangle,,Poly,TKMath,
Class,Poly_MakeLoops,,Poly_MakeLoops,,Poly,TKMath,
Class,Poly_MakeLoops2D,,Poly_MakeLoops2D,,Poly,TKMath,
Class,Poly_MakeLoops3D,,Poly_MakeLoops3D,,Poly,TKMath,
Class,Poly_MergeNodesTool,,Poly_MergeNodesTool,,Poly,TKMath,
Class,Poly_Polygon2D,,Poly_Polygon2D,,Poly,TKMath,
Class,Poly_Polygon3D,,Poly_Polygon3D,,Poly,TKMath,
Class,Poly_PolygonOnTriangulation,,Poly_PolygonOnTriangulation,,Poly,TKMath,
Class,Poly_Triangle,,Poly_Triangle,,Poly,TKMath,
Class,Poly_Triangulation,,Poly_Triangulation,,Poly,TKMath,
Class,Poly_TriangulationParameters,,Poly_TriangulationParameters,,Poly,TKMath,
Class,Polygon3D,,Polygon3D,,Polygon3D,Unknown,
Class,PolygonOnClosedSurface,,PolygonOnClosedSurface,,PolygonOnClosedSurface,Unknown,
Class,PolygonOnClosedTriangulation,,PolygonOnClosedTriangulation,,PolygonOnClosedTriangulation,Unknown,
Class,PolygonOnSurface,,PolygonOnSurface,,PolygonOnSurface,Unknown,
Class,PolygonOnTriangulation,,PolygonOnTriangulation,,PolygonOnTriangulation,Unknown,
Class,Position,,Position,,Position,Unknown,
Class,Precision,,Precision,,Precision,TKernel,
Class,ProjLib,,ProjLib,,ProjLib,TKGeomBase,
Class,ProjLib_CompProjectedCurve,,ProjLib_CompProjectedCurve,,ProjLib,TKGeomBase,
Class,ProjLib_ComputeApprox,,ProjLib_ComputeApprox,,ProjLib,TKGeomBase,
Class,ProjLib_ComputeApproxOnPolarSurface,,ProjLib_ComputeApproxOnPolarSurface,,ProjLib,TKGeomBase,
Class,ProjLib_Cone,,ProjLib_Cone,,ProjLib,TKGeomBase,
Class,ProjLib_Cylinder,,ProjLib_Cylinder,,ProjLib,TKGeomBase,
Class,ProjLib_HSequenceOfHSequenceOfPnt,,ProjLib_HSequenceOfHSequenceOfPnt,,ProjLib,TKGeomBase,
Class,ProjLib_Plane,,ProjLib_Plane,,ProjLib,TKGeomBase,
Class,ProjLib_PrjFunc,,ProjLib_PrjFunc,,ProjLib,TKGeomBase,
Class,ProjLib_PrjResolve,,ProjLib_PrjResolve,,ProjLib,TKGeomBase,
Class,ProjLib_ProjectOnPlane,,ProjLib_ProjectOnPlane,,ProjLib,TKGeomBase,
Class,ProjLib_ProjectOnSurface,,ProjLib_ProjectOnSurface,,ProjLib,TKGeomBase,
Class,ProjLib_ProjectedCurve,,ProjLib_ProjectedCurve,,ProjLib,TKGeomBase,
Class,ProjLib_Projector,,ProjLib_Projector,,ProjLib,TKGeomBase,
Class,ProjLib_Sphere,,ProjLib_Sphere,,ProjLib,TKGeomBase,
Class,ProjLib_Torus,,ProjLib_Torus,,ProjLib,TKGeomBase,
Class,Prs3d,,Prs3d,,Prs3d,TKV3d,
Class,Prs3d_Arrow,,Prs3d_Arrow,,Prs3d,TKV3d,
Class,Prs3d_ArrowAspect,,Prs3d_ArrowAspect,,Prs3d,TKV3d,
Class,Prs3d_BasicAspect,,Prs3d_BasicAspect,,Prs3d,TKV3d,
Class,Prs3d_BndBox,,Prs3d_BndBox,,Prs3d,TKV3d,
Class,Prs3d_DatumAspect,,Prs3d_DatumAspect,,Prs3d,TKV3d,
Class,Prs3d_DimensionAspect,,Prs3d_DimensionAspect,,Prs3d,TKV3d,
Class,Prs3d_DimensionUnits,,Prs3d_DimensionUnits,,Prs3d,TKV3d,
Class,Prs3d_Drawer,,Prs3d_Drawer,,Prs3d,TKV3d,
Class,Prs3d_InvalidAngle,,Prs3d_InvalidAngle,,Prs3d,TKV3d,
Class,Prs3d_IsoAspect,,Prs3d_IsoAspect,,Prs3d,TKV3d,
Class,Prs3d_LineAspect,,Prs3d_LineAspect,,Prs3d,TKV3d,
Class,Prs3d_PlaneAspect,,Prs3d_PlaneAspect,,Prs3d,TKV3d,
Class,Prs3d_PointAspect,,Prs3d_PointAspect,,Prs3d,TKV3d,
Class,Prs3d_PresentationShadow,,Prs3d_PresentationShadow,,Prs3d,TKV3d,
Class,Prs3d_Root,,Prs3d_Root,,Prs3d,TKV3d,
Class,Prs3d_ShadingAspect,,Prs3d_ShadingAspect,,Prs3d,TKV3d,
Class,Prs3d_Text,,Prs3d_Text,,Prs3d,TKV3d,
Class,Prs3d_TextAspect,,Prs3d_TextAspect,,Prs3d,TKV3d,
Class,Prs3d_ToolCylinder,,Prs3d_ToolCylinder,,Prs3d,TKV3d,
Class,Prs3d_ToolDisk,,Prs3d_ToolDisk,,Prs3d,TKV3d,
Class,Prs3d_ToolQuadric,,Prs3d_ToolQuadric,,Prs3d,TKV3d,
Class,Prs3d_ToolSector,,Prs3d_ToolSector,,Prs3d,TKV3d,
Class,Prs3d_ToolSphere,,Prs3d_ToolSphere,,Prs3d,TKV3d,
Class,Prs3d_ToolTorus,,Prs3d_ToolTorus,,Prs3d,TKV3d,
Class,PrsDim,,PrsDim,,PrsDim,TKV3d,
Class,PrsDim_AngleDimension,,PrsDim_AngleDimension,,PrsDim,TKV3d,
Class,PrsDim_Chamf2dDimension,,PrsDim_Chamf2dDimension,,PrsDim,TKV3d,
Class,PrsDim_Chamf3dDimension,,PrsDim_Chamf3dDimension,,PrsDim,TKV3d,
Class,PrsDim_ConcentricRelation,,PrsDim_ConcentricRelation,,PrsDim,TKV3d,
Class,PrsDim_DiameterDimension,,PrsDim_DiameterDimension,,PrsDim,TKV3d,
Class,PrsDim_Dimension,,PrsDim_Dimension,,PrsDim,TKV3d,
Class,PrsDim_DimensionOwner,,PrsDim_DimensionOwner,,PrsDim,TKV3d,
Class,PrsDim_EllipseRadiusDimension,,PrsDim_EllipseRadiusDimension,,PrsDim,TKV3d,
Class,PrsDim_EqualDistanceRelation,,PrsDim_EqualDistanceRelation,,PrsDim,TKV3d,
Class,PrsDim_EqualRadiusRelation,,PrsDim_EqualRadiusRelation,,PrsDim,TKV3d,
Class,PrsDim_FixRelation,,PrsDim_FixRelation,,PrsDim,TKV3d,
Class,PrsDim_IdenticRelation,,PrsDim_IdenticRelation,,PrsDim,TKV3d,
Class,PrsDim_LengthDimension,,PrsDim_LengthDimension,,PrsDim,TKV3d,
Class,PrsDim_MaxRadiusDimension,,PrsDim_MaxRadiusDimension,,PrsDim,TKV3d,
Class,PrsDim_MidPointRelation,,PrsDim_MidPointRelation,,PrsDim,TKV3d,
Class,PrsDim_MinRadiusDimension,,PrsDim_MinRadiusDimension,,PrsDim,TKV3d,
Class,PrsDim_OffsetDimension,,PrsDim_OffsetDimension,,PrsDim,TKV3d,
Class,PrsDim_ParallelRelation,,PrsDim_ParallelRelation,,PrsDim,TKV3d,
Class,PrsDim_PerpendicularRelation,,PrsDim_PerpendicularRelation,,PrsDim,TKV3d,
Class,PrsDim_RadiusDimension,,PrsDim_RadiusDimension,,PrsDim,TKV3d,
Class,PrsDim_Relation,,PrsDim_Relation,,PrsDim,TKV3d,
Class,PrsDim_SymmetricRelation,,PrsDim_SymmetricRelation,,PrsDim,TKV3d,
Class,PrsDim_TangentRelation,,PrsDim_TangentRelation,,PrsDim,TKV3d,
Class,PrsMgr_PresentableObject,,PrsMgr_PresentableObject,,PrsMgr,TKV3d,
Class,PrsMgr_Presentation,,PrsMgr_Presentation,,PrsMgr,TKV3d,
Class,PrsMgr_PresentationManager,,PrsMgr_PresentationManager,,PrsMgr,TKV3d,
Class,Ptr,,Ptr,,Ptr,Unknown,
Class,QABugs,,QABugs,,QABugs,TKQADraw,
Class,QABugs_PresentableObject,,QABugs_PresentableObject,,QABugs,TKQADraw,
Class,QADNaming,,QADNaming,,QADNaming,TKQADraw,
Class,QADraw,,QADraw,,QADraw,TKQADraw,
Class,QANCollection,,QANCollection,,QANCollection,TKQADraw,
Class,Quadric,,Quadric,,Quadric,Unknown,
Class,Quantity_Color,,Quantity_Color,,Quantity,TKernel,
Class,Quantity_ColorRGBA,,Quantity_ColorRGBA,,Quantity,TKernel,
Class,Quantity_Date,,Quantity_Date,,Quantity,TKernel,
Class,Quantity_DateDefinitionError,,Quantity_DateDefinitionError,,Quantity,TKernel,
Class,Quantity_HArray1OfColor,,Quantity_HArray1OfColor,,Quantity,TKernel,
Class,Quantity_Period,,Quantity_Period,,Quantity,TKernel,
Class,Quantity_PeriodDefinitionError,,Quantity_PeriodDefinitionError,,Quantity,TKernel,
Class,RWGltf_CafReader,,RWGltf_CafReader,,RWGltf,TKDEGLTF,
Class,RWGltf_CafWriter,,RWGltf_CafWriter,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfFace,,RWGltf_GltfFace,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfJsonParser,,RWGltf_GltfJsonParser,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfLatePrimitiveArray,,RWGltf_GltfLatePrimitiveArray,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfMaterialMap,,RWGltf_GltfMaterialMap,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfOStreamWriter,,RWGltf_GltfOStreamWriter,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfPrimArrayData,,RWGltf_GltfPrimArrayData,,RWGltf,TKDEGLTF,
Class,RWGltf_GltfSceneNodeMap,,RWGltf_GltfSceneNodeMap,,RWGltf,TKDEGLTF,
Class,RWGltf_MaterialCommon,,RWGltf_MaterialCommon,,RWGltf,TKDEGLTF,
Class,RWGltf_MaterialMetallicRoughness,,RWGltf_MaterialMetallicRoughness,,RWGltf,TKDEGLTF,
Class,RWGltf_TriangulationReader,,RWGltf_TriangulationReader,,RWGltf,TKDEGLTF,
Class,RWHeaderSection,,RWHeaderSection,,RWHeaderSection,TKDESTEP,
Class,RWHeaderSection_GeneralModule,,RWHeaderSection_GeneralModule,,RWHeaderSection,TKDESTEP,
Class,RWHeaderSection_RWFileDescription,,RWHeaderSection_RWFileDescription,,RWHeaderSection,TKDESTEP,
Class,RWHeaderSection_RWFileName,,RWHeaderSection_RWFileName,,RWHeaderSection,TKDESTEP,
Class,RWHeaderSection_RWFileSchema,,RWHeaderSection_RWFileSchema,,RWHeaderSection,TKDESTEP,
Class,RWHeaderSection_ReadWriteModule,,RWHeaderSection_ReadWriteModule,,RWHeaderSection,TKDESTEP,
Class,RWMesh,,RWMesh,,RWMesh,TKRWMesh,
Class,RWMesh_CafReader,,RWMesh_CafReader,,RWMesh,TKRWMesh,
Class,RWMesh_CoordinateSystemConverter,,RWMesh_CoordinateSystemConverter,,RWMesh,TKRWMesh,
Class,RWMesh_EdgeIterator,,RWMesh_EdgeIterator,,RWMesh,TKRWMesh,
Class,RWMesh_FaceIterator,,RWMesh_FaceIterator,,RWMesh,TKRWMesh,
Class,RWMesh_MaterialMap,,RWMesh_MaterialMap,,RWMesh,TKRWMesh,
Class,RWMesh_ShapeIterator,,RWMesh_ShapeIterator,,RWMesh,TKRWMesh,
Class,RWMesh_TriangulationReader,,RWMesh_TriangulationReader,,RWMesh,TKRWMesh,
Class,RWMesh_TriangulationSource,,RWMesh_TriangulationSource,,RWMesh,TKRWMesh,
Class,RWMesh_VertexIterator,,RWMesh_VertexIterator,,RWMesh,TKRWMesh,
Class,RWObj,,RWObj,,RWObj,TKDEOBJ,
Class,RWObj_CafReader,,RWObj_CafReader,,RWObj,TKDEOBJ,
Class,RWObj_CafWriter,,RWObj_CafWriter,,RWObj,TKDEOBJ,
Class,RWObj_IShapeReceiver,,RWObj_IShapeReceiver,,RWObj,TKDEOBJ,
Class,RWObj_MtlReader,,RWObj_MtlReader,,RWObj,TKDEOBJ,
Class,RWObj_ObjMaterialMap,,RWObj_ObjMaterialMap,,RWObj,TKDEOBJ,
Class,RWObj_ObjWriterContext,,RWObj_ObjWriterContext,,RWObj,TKDEOBJ,
Class,RWObj_Reader,,RWObj_Reader,,RWObj,TKDEOBJ,
Class,RWObj_TriangulationReader,,RWObj_TriangulationReader,,RWObj,TKDEOBJ,
Class,RWPly_CafWriter,,RWPly_CafWriter,,RWPly,TKDEPLY,
Class,RWPly_PlyWriterContext,,RWPly_PlyWriterContext,,RWPly,TKDEPLY,
Class,RWStl,,RWStl,,RWStl,TKDESTL,
Class,RWStl_Reader,,RWStl_Reader,,RWStl,TKDESTL,
Class,Reference,,Reference,,Reference,Unknown,
Class,Resource_LexicalCompare,,Resource_LexicalCompare,,Resource,TKernel,
Class,Resource_Manager,,Resource_Manager,,Resource,TKernel,
Class,Resource_NoSuchResource,,Resource_NoSuchResource,,Resource,TKernel,
Class,Resource_Unicode,,Resource_Unicode,,Resource,TKernel,
Class,STEPCAFControl_ActorWrite,,STEPCAFControl_ActorWrite,,STEPCAFControl,TKDESTEP,
Class,STEPCAFControl_Controller,,STEPCAFControl_Controller,,STEPCAFControl,TKDESTEP,
Class,STEPCAFControl_ExternFile,,STEPCAFControl_ExternFile,,STEPCAFControl,TKDESTEP,
Class,STEPCAFControl_GDTProperty,,STEPCAFControl_GDTProperty,,STEPCAFControl,TKDESTEP,
Class,STEPCAFControl_Reader,,STEPCAFControl_Reader,,STEPCAFControl,TKDESTEP,
Class,STEPCAFControl_Writer,,STEPCAFControl_Writer,,STEPCAFControl,TKDESTEP,
Class,STEPConstruct,,STEPConstruct,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_AP203Context,,STEPConstruct_AP203Context,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_Assembly,,STEPConstruct_Assembly,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_ContextTool,,STEPConstruct_ContextTool,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_ExternRefs,,STEPConstruct_ExternRefs,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_Part,,STEPConstruct_Part,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_RenderingProperties,,STEPConstruct_RenderingProperties,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_Styles,,STEPConstruct_Styles,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_Tool,,STEPConstruct_Tool,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_UnitContext,,STEPConstruct_UnitContext,,STEPConstruct,TKDESTEP,
Class,STEPConstruct_ValidationProps,,STEPConstruct_ValidationProps,,STEPConstruct,TKDESTEP,
Class,STEPControl_ActorRead,,STEPControl_ActorRead,,STEPControl,TKDESTEP,
Class,STEPControl_ActorWrite,,STEPControl_ActorWrite,,STEPControl,TKDESTEP,
Class,STEPControl_Controller,,STEPControl_Controller,,STEPControl,TKDESTEP,
Class,STEPControl_Reader,,STEPControl_Reader,,STEPControl,TKDESTEP,
Class,STEPControl_Writer,,STEPControl_Writer,,STEPControl,TKDESTEP,
Class,STEPEdit,,STEPEdit,,STEPEdit,TKDESTEP,
Class,STEPEdit_EditContext,,STEPEdit_EditContext,,STEPEdit,TKDESTEP,
Class,STEPEdit_EditSDR,,STEPEdit_EditSDR,,STEPEdit,TKDESTEP,
Class,STEPSelections_AssemblyComponent,,STEPSelections_AssemblyComponent,,STEPSelections,TKDESTEP,
Class,STEPSelections_AssemblyExplorer,,STEPSelections_AssemblyExplorer,,STEPSelections,TKDESTEP,
Class,STEPSelections_AssemblyLink,,STEPSelections_AssemblyLink,,STEPSelections,TKDESTEP,
Class,STEPSelections_Counter,,STEPSelections_Counter,,STEPSelections,TKDESTEP,
Class,STEPSelections_HSequenceOfAssemblyLink,,STEPSelections_HSequenceOfAssemblyLink,,STEPSelections,TKDESTEP,
Class,STEPSelections_SelectAssembly,,STEPSelections_SelectAssembly,,STEPSelections,TKDESTEP,
Class,STEPSelections_SelectDerived,,STEPSelections_SelectDerived,,STEPSelections,TKDESTEP,
Class,STEPSelections_SelectFaces,,STEPSelections_SelectFaces,,STEPSelections,TKDESTEP,
Class,STEPSelections_SelectForTransfer,,STEPSelections_SelectForTransfer,,STEPSelections,TKDESTEP,
Class,STEPSelections_SelectGSCurves,,STEPSelections_SelectGSCurves,,STEPSelections,TKDESTEP,
Class,STEPSelections_SelectInstances,,STEPSelections_SelectInstances,,STEPSelections,TKDESTEP,
Class,SWDRAW,,SWDRAW,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeAnalysis,,SWDRAW_ShapeAnalysis,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeCustom,,SWDRAW_ShapeCustom,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeExtend,,SWDRAW_ShapeExtend,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeFix,,SWDRAW_ShapeFix,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeProcess,,SWDRAW_ShapeProcess,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeProcessAPI,,SWDRAW_ShapeProcessAPI,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeTool,,SWDRAW_ShapeTool,,SWDRAW,TKTopTest,
Class,SWDRAW_ShapeUpgrade,,SWDRAW_ShapeUpgrade,,SWDRAW,TKTopTest,
Class,Sector,,Sector,,Sector,Unknown,
Class,Select3D_BVHIndexBuffer,,Select3D_BVHIndexBuffer,,Select3D,TKV3d,
Class,Select3D_InteriorSensitivePointSet,,Select3D_InteriorSensitivePointSet,,Select3D,TKV3d,
Class,Select3D_PointData,,Select3D_PointData,,Select3D,TKV3d,
Class,Select3D_SensitiveBox,,Select3D_SensitiveBox,,Select3D,TKV3d,
Class,Select3D_SensitiveCircle,,Select3D_SensitiveCircle,,Select3D,TKV3d,
Class,Select3D_SensitiveCurve,,Select3D_SensitiveCurve,,Select3D,TKV3d,
Class,Select3D_SensitiveCylinder,,Select3D_SensitiveCylinder,,Select3D,TKV3d,
Class,Select3D_SensitiveEntity,,Select3D_SensitiveEntity,,Select3D,TKV3d,
Class,Select3D_SensitiveFace,,Select3D_SensitiveFace,,Select3D,TKV3d,
Class,Select3D_SensitiveGroup,,Select3D_SensitiveGroup,,Select3D,TKV3d,
Class,Select3D_SensitivePoint,,Select3D_SensitivePoint,,Select3D,TKV3d,
Class,Select3D_SensitivePoly,,Select3D_SensitivePoly,,Select3D,TKV3d,
Class,Select3D_SensitivePrimitiveArray,,Select3D_SensitivePrimitiveArray,,Select3D,TKV3d,
Class,Select3D_SensitiveSegment,,Select3D_SensitiveSegment,,Select3D,TKV3d,
Class,Select3D_SensitiveSet,,Select3D_SensitiveSet,,Select3D,TKV3d,
Class,Select3D_SensitiveSphere,,Select3D_SensitiveSphere,,Select3D,TKV3d,
Class,Select3D_SensitiveTriangle,,Select3D_SensitiveTriangle,,Select3D,TKV3d,
Class,Select3D_SensitiveTriangulation,,Select3D_SensitiveTriangulation,,Select3D,TKV3d,
Class,Select3D_SensitiveWire,,Select3D_SensitiveWire,,Select3D,TKV3d,
Class,SelectBasics,,SelectBasics,,SelectBasics,TKV3d,
Class,SelectBasics_SelectingVolumeManager,,SelectBasics_SelectingVolumeManager,,SelectBasics,TKV3d,
Class,SelectMgr,,SelectMgr,,SelectMgr,TKV3d,
Class,SelectMgr_AndFilter,,SelectMgr_AndFilter,,SelectMgr,TKV3d,
Class,SelectMgr_AndOrFilter,,SelectMgr_AndOrFilter,,SelectMgr,TKV3d,
Class,SelectMgr_AxisIntersector,,SelectMgr_AxisIntersector,,SelectMgr,TKV3d,
Class,SelectMgr_BVHThreadPool,,SelectMgr_BVHThreadPool,,SelectMgr,TKV3d,
Class,SelectMgr_BaseFrustum,,SelectMgr_BaseFrustum,,SelectMgr,TKV3d,
Class,SelectMgr_BaseIntersector,,SelectMgr_BaseIntersector,,SelectMgr,TKV3d,
Class,SelectMgr_CompositionFilter,,SelectMgr_CompositionFilter,,SelectMgr,TKV3d,
Class,SelectMgr_EntityOwner,,SelectMgr_EntityOwner,,SelectMgr,TKV3d,
Class,SelectMgr_Filter,,SelectMgr_Filter,,SelectMgr,TKV3d,
Class,SelectMgr_FrustumBuilder,,SelectMgr_FrustumBuilder,,SelectMgr,TKV3d,
Class,SelectMgr_OrFilter,,SelectMgr_OrFilter,,SelectMgr,TKV3d,
Class,SelectMgr_RectangularFrustum,,SelectMgr_RectangularFrustum,,SelectMgr,TKV3d,
Class,SelectMgr_SelectableObject,,SelectMgr_SelectableObject,,SelectMgr,TKV3d,
Class,SelectMgr_SelectableObjectSet,,SelectMgr_SelectableObjectSet,,SelectMgr,TKV3d,
Class,SelectMgr_SelectingVolumeManager,,SelectMgr_SelectingVolumeManager,,SelectMgr,TKV3d,
Class,SelectMgr_Selection,,SelectMgr_Selection,,SelectMgr,TKV3d,
Class,SelectMgr_SelectionImageFiller,,SelectMgr_SelectionImageFiller,,SelectMgr,TKV3d,
Class,SelectMgr_SelectionManager,,SelectMgr_SelectionManager,,SelectMgr,TKV3d,
Class,SelectMgr_SensitiveEntity,,SelectMgr_SensitiveEntity,,SelectMgr,TKV3d,
Class,SelectMgr_SensitiveEntitySet,,SelectMgr_SensitiveEntitySet,,SelectMgr,TKV3d,
Class,SelectMgr_SortCriterion,,SelectMgr_SortCriterion,,SelectMgr,TKV3d,
Class,SelectMgr_ToleranceMap,,SelectMgr_ToleranceMap,,SelectMgr,TKV3d,
Class,SelectMgr_TriangularFrustum,,SelectMgr_TriangularFrustum,,SelectMgr,TKV3d,
Class,SelectMgr_TriangularFrustumSet,,SelectMgr_TriangularFrustumSet,,SelectMgr,TKV3d,
Class,SelectMgr_ViewClipRange,,SelectMgr_ViewClipRange,,SelectMgr,TKV3d,
Class,SelectMgr_ViewerSelector,,SelectMgr_ViewerSelector,,SelectMgr,TKV3d,
Class,Selector,,Selector,,Selector,Unknown,
Class,Sentry,,Sentry,,Sentry,Unknown,
Class,Sentry,,Sentry,,Sentry,Unknown,
Class,ShaderSource,,ShaderSource,,ShaderSource,Unknown,
Class,ShapeAlgo,,ShapeAlgo,,ShapeAlgo,TKShHealing,
Class,ShapeAlgo_AlgoContainer,,ShapeAlgo_AlgoContainer,,ShapeAlgo,TKShHealing,
Class,ShapeAlgo_ToolContainer,,ShapeAlgo_ToolContainer,,ShapeAlgo,TKShHealing,
Class,ShapeAnalysis,,ShapeAnalysis,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_BoxBndTreeSelector,,ShapeAnalysis_BoxBndTreeSelector,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_CanonicalRecognition,,ShapeAnalysis_CanonicalRecognition,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_CheckSmallFace,,ShapeAnalysis_CheckSmallFace,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_Curve,,ShapeAnalysis_Curve,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_Edge,,ShapeAnalysis_Edge,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_FreeBoundData,,ShapeAnalysis_FreeBoundData,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_FreeBounds,,ShapeAnalysis_FreeBounds,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_FreeBoundsProperties,,ShapeAnalysis_FreeBoundsProperties,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_Geom,,ShapeAnalysis_Geom,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_HSequenceOfFreeBounds,,ShapeAnalysis_HSequenceOfFreeBounds,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_ShapeContents,,ShapeAnalysis_ShapeContents,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_ShapeTolerance,,ShapeAnalysis_ShapeTolerance,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_Shell,,ShapeAnalysis_Shell,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_Surface,,ShapeAnalysis_Surface,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_TransferParameters,,ShapeAnalysis_TransferParameters,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_TransferParametersProj,,ShapeAnalysis_TransferParametersProj,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_Wire,,ShapeAnalysis_Wire,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_WireOrder,,ShapeAnalysis_WireOrder,,ShapeAnalysis,TKShHealing,
Class,ShapeAnalysis_WireVertex,,ShapeAnalysis_WireVertex,,ShapeAnalysis,TKShHealing,
Class,ShapeBuild,,ShapeBuild,,ShapeBuild,TKShHealing,
Class,ShapeBuild_Edge,,ShapeBuild_Edge,,ShapeBuild,TKShHealing,
Class,ShapeBuild_ReShape,,ShapeBuild_ReShape,,ShapeBuild,TKShHealing,
Class,ShapeBuild_Vertex,,ShapeBuild_Vertex,,ShapeBuild,TKShHealing,
Class,ShapeConstruct,,ShapeConstruct,,ShapeConstruct,TKShHealing,
Class,ShapeConstruct_Curve,,ShapeConstruct_Curve,,ShapeConstruct,TKShHealing,
Class,ShapeConstruct_MakeTriangulation,,ShapeConstruct_MakeTriangulation,,ShapeConstruct,TKShHealing,
Class,ShapeConstruct_ProjectCurveOnSurface,,ShapeConstruct_ProjectCurveOnSurface,,ShapeConstruct,TKShHealing,
Class,ShapeCustom,,ShapeCustom,,ShapeCustom,TKShHealing,
