original_name,refactored_name,type,full_name,namespace,package,toolkit
StepVisual_DirectionCountSelect,,Class,StepVisual_DirectionCountSelect,,StepVisual,TKDESTEP
StepVisual_DraughtingAnnotationOccurrence,,Class,StepVisual_DraughtingAnnotationOccurrence,,StepVisual,TKDESTEP
StepVisual_DraughtingCallout,,Class,StepVisual_DraughtingCallout,,StepVisual,TKDESTEP
StepVisual_DraughtingCalloutElement,,Class,StepVisual_DraughtingCalloutElement,,StepVisual,TKDESTEP
StepVisual_DraughtingModel,,Class,StepVisual_DraughtingModel,,StepVisual,TKDESTEP
StepVisual_DraughtingPreDefinedColour,,Class,StepVisual_DraughtingPreDefinedColour,,StepVisual,TKDESTEP
StepVisual_DraughtingPreDefinedCurveFont,,Class,StepVisual_DraughtingPreDefinedCurveFont,,StepVisual,TKDESTEP
StepVisual_EdgeOrCurve,,Class,StepVisual_EdgeOrCurve,,StepVisual,TKDESTEP
StepVisual_ExternallyDefinedCurveFont,,Class,StepVisual_ExternallyDefinedCurveFont,,StepVisual,TKDESTEP
StepVisual_ExternallyDefinedTextFont,,Class,StepVisual_ExternallyDefinedTextFont,,StepVisual,TKDESTEP
StepVisual_FaceOrSurface,,Class,StepVisual_FaceOrSurface,,StepVisual,TKDESTEP
StepVisual_FillAreaStyle,,Class,StepVisual_FillAreaStyle,,StepVisual,TKDESTEP
StepVisual_FillAreaStyleColour,,Class,StepVisual_FillAreaStyleColour,,StepVisual,TKDESTEP
StepVisual_FillStyleSelect,,Class,StepVisual_FillStyleSelect,,StepVisual,TKDESTEP
StepVisual_FontSelect,,Class,StepVisual_FontSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfAnnotationPlaneElement,,Class,StepVisual_HArray1OfAnnotationPlaneElement,,StepVisual,TKDESTEP
StepVisual_HArray1OfBoxCharacteristicSelect,,Class,StepVisual_HArray1OfBoxCharacteristicSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfCameraModelD3MultiClippingInterectionSelect,,Class,StepVisual_HArray1OfCameraModelD3MultiClippingInterectionSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfCameraModelD3MultiClippingUnionSelect,,Class,StepVisual_HArray1OfCameraModelD3MultiClippingUnionSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfCurveStyleFontPattern,,Class,StepVisual_HArray1OfCurveStyleFontPattern,,StepVisual,TKDESTEP
StepVisual_HArray1OfDirectionCountSelect,,Class,StepVisual_HArray1OfDirectionCountSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfDraughtingCalloutElement,,Class,StepVisual_HArray1OfDraughtingCalloutElement,,StepVisual,TKDESTEP
StepVisual_HArray1OfFillStyleSelect,,Class,StepVisual_HArray1OfFillStyleSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfInvisibleItem,,Class,StepVisual_HArray1OfInvisibleItem,,StepVisual,TKDESTEP
StepVisual_HArray1OfLayeredItem,,Class,StepVisual_HArray1OfLayeredItem,,StepVisual,TKDESTEP
StepVisual_HArray1OfPresentationStyleAssignment,,Class,StepVisual_HArray1OfPresentationStyleAssignment,,StepVisual,TKDESTEP
StepVisual_HArray1OfPresentationStyleSelect,,Class,StepVisual_HArray1OfPresentationStyleSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfRenderingPropertiesSelect,,Class,StepVisual_HArray1OfRenderingPropertiesSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfStyleContextSelect,,Class,StepVisual_HArray1OfStyleContextSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfSurfaceStyleElementSelect,,Class,StepVisual_HArray1OfSurfaceStyleElementSelect,,StepVisual,TKDESTEP
StepVisual_HArray1OfTessellatedEdgeOrVertex,,Class,StepVisual_HArray1OfTessellatedEdgeOrVertex,,StepVisual,TKDESTEP
StepVisual_HArray1OfTessellatedStructuredItem,,Class,StepVisual_HArray1OfTessellatedStructuredItem,,StepVisual,TKDESTEP
StepVisual_HArray1OfTextOrCharacter,,Class,StepVisual_HArray1OfTextOrCharacter,,StepVisual,TKDESTEP
StepVisual_Invisibility,,Class,StepVisual_Invisibility,,StepVisual,TKDESTEP
StepVisual_InvisibilityContext,,Class,StepVisual_InvisibilityContext,,StepVisual,TKDESTEP
StepVisual_InvisibleItem,,Class,StepVisual_InvisibleItem,,StepVisual,TKDESTEP
StepVisual_LayeredItem,,Class,StepVisual_LayeredItem,,StepVisual,TKDESTEP
StepVisual_MarkerMember,,Class,StepVisual_MarkerMember,,StepVisual,TKDESTEP
StepVisual_MarkerSelect,,Class,StepVisual_MarkerSelect,,StepVisual,TKDESTEP
StepVisual_MechanicalDesignGeometricPresentationArea,,Class,StepVisual_MechanicalDesignGeometricPresentationArea,,StepVisual,TKDESTEP
StepVisual_MechanicalDesignGeometricPresentationRepresentation,,Class,StepVisual_MechanicalDesignGeometricPresentationRepresentation,,StepVisual,TKDESTEP
StepVisual_NullStyleMember,,Class,StepVisual_NullStyleMember,,StepVisual,TKDESTEP
StepVisual_OverRidingStyledItem,,Class,StepVisual_OverRidingStyledItem,,StepVisual,TKDESTEP
StepVisual_PathOrCompositeCurve,,Class,StepVisual_PathOrCompositeCurve,,StepVisual,TKDESTEP
StepVisual_PlanarBox,,Class,StepVisual_PlanarBox,,StepVisual,TKDESTEP
StepVisual_PlanarExtent,,Class,StepVisual_PlanarExtent,,StepVisual,TKDESTEP
StepVisual_PointStyle,,Class,StepVisual_PointStyle,,StepVisual,TKDESTEP
StepVisual_PreDefinedColour,,Class,StepVisual_PreDefinedColour,,StepVisual,TKDESTEP
StepVisual_PreDefinedCurveFont,,Class,StepVisual_PreDefinedCurveFont,,StepVisual,TKDESTEP
StepVisual_PreDefinedItem,,Class,StepVisual_PreDefinedItem,,StepVisual,TKDESTEP
StepVisual_PreDefinedTextFont,,Class,StepVisual_PreDefinedTextFont,,StepVisual,TKDESTEP
StepVisual_PresentationArea,,Class,StepVisual_PresentationArea,,StepVisual,TKDESTEP
StepVisual_PresentationLayerAssignment,,Class,StepVisual_PresentationLayerAssignment,,StepVisual,TKDESTEP
StepVisual_PresentationLayerUsage,,Class,StepVisual_PresentationLayerUsage,,StepVisual,TKDESTEP
StepVisual_PresentationRepresentation,,Class,StepVisual_PresentationRepresentation,,StepVisual,TKDESTEP
StepVisual_PresentationRepresentationSelect,,Class,StepVisual_PresentationRepresentationSelect,,StepVisual,TKDESTEP
StepVisual_PresentationSet,,Class,StepVisual_PresentationSet,,StepVisual,TKDESTEP
StepVisual_PresentationSize,,Class,StepVisual_PresentationSize,,StepVisual,TKDESTEP
StepVisual_PresentationSizeAssignmentSelect,,Class,StepVisual_PresentationSizeAssignmentSelect,,StepVisual,TKDESTEP
StepVisual_PresentationStyleAssignment,,Class,StepVisual_PresentationStyleAssignment,,StepVisual,TKDESTEP
StepVisual_PresentationStyleByContext,,Class,StepVisual_PresentationStyleByContext,,StepVisual,TKDESTEP
StepVisual_PresentationStyleSelect,,Class,StepVisual_PresentationStyleSelect,,StepVisual,TKDESTEP
StepVisual_PresentationView,,Class,StepVisual_PresentationView,,StepVisual,TKDESTEP
StepVisual_PresentedItem,,Class,StepVisual_PresentedItem,,StepVisual,TKDESTEP
StepVisual_PresentedItemRepresentation,,Class,StepVisual_PresentedItemRepresentation,,StepVisual,TKDESTEP
StepVisual_RenderingPropertiesSelect,,Class,StepVisual_RenderingPropertiesSelect,,StepVisual,TKDESTEP
StepVisual_RepositionedTessellatedGeometricSet,,Class,StepVisual_RepositionedTessellatedGeometricSet,,StepVisual,TKDESTEP
StepVisual_RepositionedTessellatedItem,,Class,StepVisual_RepositionedTessellatedItem,,StepVisual,TKDESTEP
StepVisual_StyleContextSelect,,Class,StepVisual_StyleContextSelect,,StepVisual,TKDESTEP
StepVisual_StyledItem,,Class,StepVisual_StyledItem,,StepVisual,TKDESTEP
StepVisual_StyledItemTarget,,Class,StepVisual_StyledItemTarget,,StepVisual,TKDESTEP
StepVisual_SurfaceSideStyle,,Class,StepVisual_SurfaceSideStyle,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleBoundary,,Class,StepVisual_SurfaceStyleBoundary,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleControlGrid,,Class,StepVisual_SurfaceStyleControlGrid,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleElementSelect,,Class,StepVisual_SurfaceStyleElementSelect,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleFillArea,,Class,StepVisual_SurfaceStyleFillArea,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleParameterLine,,Class,StepVisual_SurfaceStyleParameterLine,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleReflectanceAmbient,,Class,StepVisual_SurfaceStyleReflectanceAmbient,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleReflectanceAmbientDiffuse,,Class,StepVisual_SurfaceStyleReflectanceAmbientDiffuse,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleReflectanceAmbientDiffuseSpecular,,Class,StepVisual_SurfaceStyleReflectanceAmbientDiffuseSpecular,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleRendering,,Class,StepVisual_SurfaceStyleRendering,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleRenderingWithProperties,,Class,StepVisual_SurfaceStyleRenderingWithProperties,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleSegmentationCurve,,Class,StepVisual_SurfaceStyleSegmentationCurve,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleSilhouette,,Class,StepVisual_SurfaceStyleSilhouette,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleTransparent,,Class,StepVisual_SurfaceStyleTransparent,,StepVisual,TKDESTEP
StepVisual_SurfaceStyleUsage,,Class,StepVisual_SurfaceStyleUsage,,StepVisual,TKDESTEP
StepVisual_Template,,Class,StepVisual_Template,,StepVisual,TKDESTEP
StepVisual_TemplateInstance,,Class,StepVisual_TemplateInstance,,StepVisual,TKDESTEP
StepVisual_TessellatedAnnotationOccurrence,,Class,StepVisual_TessellatedAnnotationOccurrence,,StepVisual,TKDESTEP
StepVisual_TessellatedConnectingEdge,,Class,StepVisual_TessellatedConnectingEdge,,StepVisual,TKDESTEP
StepVisual_TessellatedCurveSet,,Class,StepVisual_TessellatedCurveSet,,StepVisual,TKDESTEP
StepVisual_TessellatedEdge,,Class,StepVisual_TessellatedEdge,,StepVisual,TKDESTEP
StepVisual_TessellatedEdgeOrVertex,,Class,StepVisual_TessellatedEdgeOrVertex,,StepVisual,TKDESTEP
StepVisual_TessellatedFace,,Class,StepVisual_TessellatedFace,,StepVisual,TKDESTEP
StepVisual_TessellatedGeometricSet,,Class,StepVisual_TessellatedGeometricSet,,StepVisual,TKDESTEP
StepVisual_TessellatedItem,,Class,StepVisual_TessellatedItem,,StepVisual,TKDESTEP
StepVisual_TessellatedPointSet,,Class,StepVisual_TessellatedPointSet,,StepVisual,TKDESTEP
StepVisual_TessellatedShapeRepresentation,,Class,StepVisual_TessellatedShapeRepresentation,,StepVisual,TKDESTEP
StepVisual_TessellatedShapeRepresentationWithAccuracyParameters,,Class,StepVisual_TessellatedShapeRepresentationWithAccuracyParameters,,StepVisual,TKDESTEP
StepVisual_TessellatedShell,,Class,StepVisual_TessellatedShell,,StepVisual,TKDESTEP
StepVisual_TessellatedSolid,,Class,StepVisual_TessellatedSolid,,StepVisual,TKDESTEP
StepVisual_TessellatedStructuredItem,,Class,StepVisual_TessellatedStructuredItem,,StepVisual,TKDESTEP
StepVisual_TessellatedSurfaceSet,,Class,StepVisual_TessellatedSurfaceSet,,StepVisual,TKDESTEP
StepVisual_TessellatedVertex,,Class,StepVisual_TessellatedVertex,,StepVisual,TKDESTEP
StepVisual_TessellatedWire,,Class,StepVisual_TessellatedWire,,StepVisual,TKDESTEP
StepVisual_TextLiteral,,Class,StepVisual_TextLiteral,,StepVisual,TKDESTEP
StepVisual_TextOrCharacter,,Class,StepVisual_TextOrCharacter,,StepVisual,TKDESTEP
StepVisual_TextStyle,,Class,StepVisual_TextStyle,,StepVisual,TKDESTEP
StepVisual_TextStyleForDefinedFont,,Class,StepVisual_TextStyleForDefinedFont,,StepVisual,TKDESTEP
StepVisual_TextStyleWithBoxCharacteristics,,Class,StepVisual_TextStyleWithBoxCharacteristics,,StepVisual,TKDESTEP
StepVisual_TriangulatedFace,,Class,StepVisual_TriangulatedFace,,StepVisual,TKDESTEP
StepVisual_TriangulatedSurfaceSet,,Class,StepVisual_TriangulatedSurfaceSet,,StepVisual,TKDESTEP
StepVisual_ViewVolume,,Class,StepVisual_ViewVolume,,StepVisual,TKDESTEP
StlAPI,,Class,StlAPI,,StlAPI,TKDESTL
StlAPI_Reader,,Class,StlAPI_Reader,,StlAPI,TKDESTL
StlAPI_Writer,,Class,StlAPI_Writer,,StlAPI,TKDESTL
Storage,,Class,Storage,,Storage,TKernel
Storage_BaseDriver,,Class,Storage_BaseDriver,,Storage,TKernel
Storage_Bucket,,Class,Storage_Bucket,,Storage,TKernel
Storage_BucketIterator,,Class,Storage_BucketIterator,,Storage,TKernel
Storage_BucketOfPersistent,,Class,Storage_BucketOfPersistent,,Storage,TKernel
Storage_CallBack,,Class,Storage_CallBack,,Storage,TKernel
Storage_Data,,Class,Storage_Data,,Storage,TKernel
Storage_DefaultCallBack,,Class,Storage_DefaultCallBack,,Storage,TKernel
Storage_HArrayOfCallBack,,Class,Storage_HArrayOfCallBack,,Storage,TKernel
Storage_HArrayOfSchema,,Class,Storage_HArrayOfSchema,,Storage,TKernel
Storage_HPArray,,Class,Storage_HPArray,,Storage,TKernel
Storage_HSeqOfRoot,,Class,Storage_HSeqOfRoot,,Storage,TKernel
Storage_HeaderData,,Class,Storage_HeaderData,,Storage,TKernel
Storage_InternalData,,Class,Storage_InternalData,,Storage,TKernel
Storage_Root,,Class,Storage_Root,,Storage,TKernel
Storage_RootData,,Class,Storage_RootData,,Storage,TKernel
Storage_Schema,,Class,Storage_Schema,,Storage,TKernel
Storage_StreamExtCharParityError,,Class,Storage_StreamExtCharParityError,,Storage,TKernel
Storage_StreamFormatError,,Class,Storage_StreamFormatError,,Storage,TKernel
Storage_StreamModeError,,Class,Storage_StreamModeError,,Storage,TKernel
Storage_StreamReadError,,Class,Storage_StreamReadError,,Storage,TKernel
Storage_StreamTypeMismatchError,,Class,Storage_StreamTypeMismatchError,,Storage,TKernel
Storage_StreamUnknownTypeError,,Class,Storage_StreamUnknownTypeError,,Storage,TKernel
Storage_StreamWriteError,,Class,Storage_StreamWriteError,,Storage,TKernel
Storage_TypeData,,Class,Storage_TypeData,,Storage,TKernel
Storage_TypedCallBack,,Class,Storage_TypedCallBack,,Storage,TKernel
StreamBuffer,,Class,StreamBuffer,,StreamBuffer,Unknown
Sweep_NumShape,,Class,Sweep_NumShape,,Sweep,TKPrim
Sweep_NumShapeIterator,,Class,Sweep_NumShapeIterator,,Sweep,TKPrim
Sweep_NumShapeTool,,Class,Sweep_NumShapeTool,,Sweep,TKPrim
TColGeom2d_HArray1OfBSplineCurve,,Class,TColGeom2d_HArray1OfBSplineCurve,,TColGeom2d,TKG2d
TColGeom2d_HArray1OfBezierCurve,,Class,TColGeom2d_HArray1OfBezierCurve,,TColGeom2d,TKG2d
TColGeom2d_HArray1OfCurve,,Class,TColGeom2d_HArray1OfCurve,,TColGeom2d,TKG2d
TColGeom2d_HSequenceOfBoundedCurve,,Class,TColGeom2d_HSequenceOfBoundedCurve,,TColGeom2d,TKG2d
TColGeom2d_HSequenceOfCurve,,Class,TColGeom2d_HSequenceOfCurve,,TColGeom2d,TKG2d
TColGeom_HArray1OfBSplineCurve,,Class,TColGeom_HArray1OfBSplineCurve,,TColGeom,TKG3d
TColGeom_HArray1OfBezierCurve,,Class,TColGeom_HArray1OfBezierCurve,,TColGeom,TKG3d
TColGeom_HArray1OfCurve,,Class,TColGeom_HArray1OfCurve,,TColGeom,TKG3d
TColGeom_HArray1OfSurface,,Class,TColGeom_HArray1OfSurface,,TColGeom,TKG3d
TColGeom_HArray2OfSurface,,Class,TColGeom_HArray2OfSurface,,TColGeom,TKG3d
TColGeom_HSequenceOfBoundedCurve,,Class,TColGeom_HSequenceOfBoundedCurve,,TColGeom,TKG3d
TColGeom_HSequenceOfCurve,,Class,TColGeom_HSequenceOfCurve,,TColGeom,TKG3d
TColStd_HArray1OfAsciiString,,Class,TColStd_HArray1OfAsciiString,,TColStd,TKernel
TColStd_HArray1OfBoolean,,Class,TColStd_HArray1OfBoolean,,TColStd,TKernel
TColStd_HArray1OfByte,,Class,TColStd_HArray1OfByte,,TColStd,TKernel
TColStd_HArray1OfCharacter,,Class,TColStd_HArray1OfCharacter,,TColStd,TKernel
TColStd_HArray1OfExtendedString,,Class,TColStd_HArray1OfExtendedString,,TColStd,TKernel
TColStd_HArray1OfInteger,,Class,TColStd_HArray1OfInteger,,TColStd,TKernel
TColStd_HArray1OfListOfInteger,,Class,TColStd_HArray1OfListOfInteger,,TColStd,TKernel
TColStd_HArray1OfReal,,Class,TColStd_HArray1OfReal,,TColStd,TKernel
TColStd_HArray1OfTransient,,Class,TColStd_HArray1OfTransient,,TColStd,TKernel
TColStd_HArray2OfBoolean,,Class,TColStd_HArray2OfBoolean,,TColStd,TKernel
TColStd_HArray2OfCharacter,,Class,TColStd_HArray2OfCharacter,,TColStd,TKernel
TColStd_HArray2OfInteger,,Class,TColStd_HArray2OfInteger,,TColStd,TKernel
TColStd_HArray2OfReal,,Class,TColStd_HArray2OfReal,,TColStd,TKernel
TColStd_HArray2OfTransient,,Class,TColStd_HArray2OfTransient,,TColStd,TKernel
TColStd_HPackedMapOfInteger,,Class,TColStd_HPackedMapOfInteger,,TColStd,TKernel
TColStd_HSequenceOfAsciiString,,Class,TColStd_HSequenceOfAsciiString,,TColStd,TKernel
TColStd_HSequenceOfExtendedString,,Class,TColStd_HSequenceOfExtendedString,,TColStd,TKernel
TColStd_HSequenceOfHAsciiString,,Class,TColStd_HSequenceOfHAsciiString,,TColStd,TKernel
TColStd_HSequenceOfHExtendedString,,Class,TColStd_HSequenceOfHExtendedString,,TColStd,TKernel
TColStd_HSequenceOfInteger,,Class,TColStd_HSequenceOfInteger,,TColStd,TKernel
TColStd_HSequenceOfReal,,Class,TColStd_HSequenceOfReal,,TColStd,TKernel
TColStd_HSequenceOfTransient,,Class,TColStd_HSequenceOfTransient,,TColStd,TKernel
TColStd_PackedMapOfInteger,,Class,TColStd_PackedMapOfInteger,,TColStd,TKernel
TColStd_intMapNode,,Class,TColStd_intMapNode,,TColStd,TKernel
TColgp_HArray1OfCirc2d,,Class,TColgp_HArray1OfCirc2d,,TColgp,TKMath
TColgp_HArray1OfDir,,Class,TColgp_HArray1OfDir,,TColgp,TKMath
TColgp_HArray1OfDir2d,,Class,TColgp_HArray1OfDir2d,,TColgp,TKMath
TColgp_HArray1OfLin2d,,Class,TColgp_HArray1OfLin2d,,TColgp,TKMath
TColgp_HArray1OfPnt,,Class,TColgp_HArray1OfPnt,,TColgp,TKMath
TColgp_HArray1OfPnt2d,,Class,TColgp_HArray1OfPnt2d,,TColgp,TKMath
TColgp_HArray1OfVec,,Class,TColgp_HArray1OfVec,,TColgp,TKMath
TColgp_HArray1OfVec2d,,Class,TColgp_HArray1OfVec2d,,TColgp,TKMath
TColgp_HArray1OfXY,,Class,TColgp_HArray1OfXY,,TColgp,TKMath
TColgp_HArray1OfXYZ,,Class,TColgp_HArray1OfXYZ,,TColgp,TKMath
TColgp_HArray2OfCirc2d,,Class,TColgp_HArray2OfCirc2d,,TColgp,TKMath
TColgp_HArray2OfDir,,Class,TColgp_HArray2OfDir,,TColgp,TKMath
TColgp_HArray2OfDir2d,,Class,TColgp_HArray2OfDir2d,,TColgp,TKMath
TColgp_HArray2OfLin2d,,Class,TColgp_HArray2OfLin2d,,TColgp,TKMath
TColgp_HArray2OfPnt,,Class,TColgp_HArray2OfPnt,,TColgp,TKMath
TColgp_HArray2OfPnt2d,,Class,TColgp_HArray2OfPnt2d,,TColgp,TKMath
TColgp_HArray2OfVec,,Class,TColgp_HArray2OfVec,,TColgp,TKMath
TColgp_HArray2OfVec2d,,Class,TColgp_HArray2OfVec2d,,TColgp,TKMath
TColgp_HArray2OfXY,,Class,TColgp_HArray2OfXY,,TColgp,TKMath
TColgp_HArray2OfXYZ,,Class,TColgp_HArray2OfXYZ,,TColgp,TKMath
TColgp_HSequenceOfDir,,Class,TColgp_HSequenceOfDir,,TColgp,TKMath
TColgp_HSequenceOfDir2d,,Class,TColgp_HSequenceOfDir2d,,TColgp,TKMath
TColgp_HSequenceOfPnt,,Class,TColgp_HSequenceOfPnt,,TColgp,TKMath
TColgp_HSequenceOfPnt2d,,Class,TColgp_HSequenceOfPnt2d,,TColgp,TKMath
TColgp_HSequenceOfVec,,Class,TColgp_HSequenceOfVec,,TColgp,TKMath
TColgp_HSequenceOfVec2d,,Class,TColgp_HSequenceOfVec2d,,TColgp,TKMath
TColgp_HSequenceOfXY,,Class,TColgp_HSequenceOfXY,,TColgp,TKMath
TColgp_HSequenceOfXYZ,,Class,TColgp_HSequenceOfXYZ,,TColgp,TKMath
TCollection,,Class,TCollection,,TCollection,TKernel
TCollection_AsciiString,,Class,TCollection_AsciiString,,TCollection,TKernel
TCollection_ExtendedString,,Class,TCollection_ExtendedString,,TCollection,TKernel
TCollection_HAsciiString,,Class,TCollection_HAsciiString,,TCollection,TKernel
TCollection_HExtendedString,,Class,TCollection_HExtendedString,,TCollection,TKernel
TDF,,Class,TDF,,TDF,TKLCAF
TDF_Attribute,,Class,TDF_Attribute,,TDF,TKLCAF
TDF_AttributeDelta,,Class,TDF_AttributeDelta,,TDF,TKLCAF
TDF_AttributeIterator,,Class,TDF_AttributeIterator,,TDF,TKLCAF
TDF_ChildIDIterator,,Class,TDF_ChildIDIterator,,TDF,TKLCAF
TDF_ChildIterator,,Class,TDF_ChildIterator,,TDF,TKLCAF
TDF_ClosureMode,,Class,TDF_ClosureMode,,TDF,TKLCAF
TDF_ClosureTool,,Class,TDF_ClosureTool,,TDF,TKLCAF
TDF_ComparisonTool,,Class,TDF_ComparisonTool,,TDF,TKLCAF
TDF_CopyLabel,,Class,TDF_CopyLabel,,TDF,TKLCAF
TDF_CopyTool,,Class,TDF_CopyTool,,TDF,TKLCAF
TDF_Data,,Class,TDF_Data,,TDF,TKLCAF
TDF_DataSet,,Class,TDF_DataSet,,TDF,TKLCAF
TDF_DefaultDeltaOnModification,,Class,TDF_DefaultDeltaOnModification,,TDF,TKLCAF
TDF_DefaultDeltaOnRemoval,,Class,TDF_DefaultDeltaOnRemoval,,TDF,TKLCAF
TDF_Delta,,Class,TDF_Delta,,TDF,TKLCAF
TDF_DeltaOnAddition,,Class,TDF_DeltaOnAddition,,TDF,TKLCAF
TDF_DeltaOnForget,,Class,TDF_DeltaOnForget,,TDF,TKLCAF
TDF_DeltaOnModification,,Class,TDF_DeltaOnModification,,TDF,TKLCAF
TDF_DeltaOnRemoval,,Class,TDF_DeltaOnRemoval,,TDF,TKLCAF
TDF_DeltaOnResume,,Class,TDF_DeltaOnResume,,TDF,TKLCAF
TDF_DerivedAttribute,,Class,TDF_DerivedAttribute,,TDF,TKLCAF
TDF_HAttributeArray1,,Class,TDF_HAttributeArray1,,TDF,TKLCAF
TDF_IDFilter,,Class,TDF_IDFilter,,TDF,TKLCAF
TDF_Label,,Class,TDF_Label,,TDF,TKLCAF
TDF_LabelNode,,Class,TDF_LabelNode,,TDF,TKLCAF
TDF_Reference,,Class,TDF_Reference,,TDF,TKLCAF
TDF_RelocationTable,,Class,TDF_RelocationTable,,TDF,TKLCAF
TDF_TagSource,,Class,TDF_TagSource,,TDF,TKLCAF
TDF_Tool,,Class,TDF_Tool,,TDF,TKLCAF
TDF_Transaction,,Class,TDF_Transaction,,TDF,TKLCAF
TDataStd,,Class,TDataStd,,TDataStd,TKLCAF
TDataStd_AsciiString,,Class,TDataStd_AsciiString,,TDataStd,TKLCAF
TDataStd_BooleanArray,,Class,TDataStd_BooleanArray,,TDataStd,TKLCAF
TDataStd_BooleanList,,Class,TDataStd_BooleanList,,TDataStd,TKLCAF
TDataStd_ByteArray,,Class,TDataStd_ByteArray,,TDataStd,TKLCAF
TDataStd_ChildNodeIterator,,Class,TDataStd_ChildNodeIterator,,TDataStd,TKLCAF
TDataStd_Comment,,Class,TDataStd_Comment,,TDataStd,TKLCAF
TDataStd_Current,,Class,TDataStd_Current,,TDataStd,TKLCAF
TDataStd_DeltaOnModificationOfByteArray,,Class,TDataStd_DeltaOnModificationOfByteArray,,TDataStd,TKLCAF
TDataStd_DeltaOnModificationOfExtStringArray,,Class,TDataStd_DeltaOnModificationOfExtStringArray,,TDataStd,TKLCAF
TDataStd_DeltaOnModificationOfIntArray,,Class,TDataStd_DeltaOnModificationOfIntArray,,TDataStd,TKLCAF
TDataStd_DeltaOnModificationOfIntPackedMap,,Class,TDataStd_DeltaOnModificationOfIntPackedMap,,TDataStd,TKLCAF
TDataStd_DeltaOnModificationOfRealArray,,Class,TDataStd_DeltaOnModificationOfRealArray,,TDataStd,TKLCAF
TDataStd_Directory,,Class,TDataStd_Directory,,TDataStd,TKLCAF
TDataStd_Expression,,Class,TDataStd_Expression,,TDataStd,TKLCAF
TDataStd_ExtStringArray,,Class,TDataStd_ExtStringArray,,TDataStd,TKLCAF
TDataStd_ExtStringList,,Class,TDataStd_ExtStringList,,TDataStd,TKLCAF
TDataStd_GenericEmpty,,Class,TDataStd_GenericEmpty,,TDataStd,TKLCAF
TDataStd_GenericExtString,,Class,TDataStd_GenericExtString,,TDataStd,TKLCAF
TDataStd_HDataMapOfStringByte,,Class,TDataStd_HDataMapOfStringByte,,TDataStd,TKLCAF
TDataStd_HDataMapOfStringHArray1OfInteger,,Class,TDataStd_HDataMapOfStringHArray1OfInteger,,TDataStd,TKLCAF
TDataStd_HDataMapOfStringHArray1OfReal,,Class,TDataStd_HDataMapOfStringHArray1OfReal,,TDataStd,TKLCAF
TDataStd_HDataMapOfStringInteger,,Class,TDataStd_HDataMapOfStringInteger,,TDataStd,TKLCAF
TDataStd_HDataMapOfStringReal,,Class,TDataStd_HDataMapOfStringReal,,TDataStd,TKLCAF
TDataStd_HDataMapOfStringString,,Class,TDataStd_HDataMapOfStringString,,TDataStd,TKLCAF
TDataStd_HLabelArray1,,Class,TDataStd_HLabelArray1,,TDataStd,TKLCAF
TDataStd_IntPackedMap,,Class,TDataStd_IntPackedMap,,TDataStd,TKLCAF
TDataStd_Integer,,Class,TDataStd_Integer,,TDataStd,TKLCAF
TDataStd_IntegerArray,,Class,TDataStd_IntegerArray,,TDataStd,TKLCAF
TDataStd_IntegerList,,Class,TDataStd_IntegerList,,TDataStd,TKLCAF
TDataStd_Name,,Class,TDataStd_Name,,TDataStd,TKLCAF
TDataStd_NamedData,,Class,TDataStd_NamedData,,TDataStd,TKLCAF
TDataStd_NoteBook,,Class,TDataStd_NoteBook,,TDataStd,TKLCAF
TDataStd_Real,,Class,TDataStd_Real,,TDataStd,TKLCAF
TDataStd_RealArray,,Class,TDataStd_RealArray,,TDataStd,TKLCAF
TDataStd_RealList,,Class,TDataStd_RealList,,TDataStd,TKLCAF
TDataStd_ReferenceArray,,Class,TDataStd_ReferenceArray,,TDataStd,TKLCAF
TDataStd_ReferenceList,,Class,TDataStd_ReferenceList,,TDataStd,TKLCAF
TDataStd_Relation,,Class,TDataStd_Relation,,TDataStd,TKLCAF
TDataStd_Tick,,Class,TDataStd_Tick,,TDataStd,TKLCAF
TDataStd_TreeNode,,Class,TDataStd_TreeNode,,TDataStd,TKLCAF
TDataStd_UAttribute,,Class,TDataStd_UAttribute,,TDataStd,TKLCAF
TDataStd_Variable,,Class,TDataStd_Variable,,TDataStd,TKLCAF
