Order,Level,Toolkit,Package,Class Name,Note
4222,5,TKDESTEP,StepVisual,StepVisual_ContextDependentOverRidingStyledItem,Ready
4223,5,TKDESTEP,StepVisual,StepVisual_CoordinatesList,Ready
4224,5,TKDESTEP,StepVisual,StepVisual_DraughtingAnnotationOccurrence,Ready
4225,5,TKDESTEP,StepVisual,StepVisual_ExternallyDefinedCurveFont,Ready
4226,5,TKDESTEP,StepVisual,StepVisual_ExternallyDefinedTextFont,Ready
4227,5,TKDESTEP,StepVisual,StepVisual_MechanicalDesignGeometricPresentationRepresentation,Ready
4228,5,TKDESTEP,StepVisual,StepVisual_PlanarBox,Ready
4229,5,TKDESTEP,StepVisual,StepVisual_PresentationArea,Ready
4230,5,TKDESTEP,StepVisual,StepVisual_PresentationLayerUsage,Ready
4231,5,TKDESTEP,StepVisual,StepVisual_PresentationView,Ready
4232,5,TKDESTEP,StepVisual,StepVisual_TessellatedGeometricSet,Ready
4233,5,TKDESTEP,StepVisual,StepVisual_TessellatedShapeRepresentation,Ready
4234,5,TKDESTEP,StepVisual,StepVisual_TessellatedShell,Ready
4235,5,TKDESTEP,StepVisual,StepVisual_TessellatedStructuredItem,Ready
4236,5,TKDESTEP,StepVisual,StepVisual_TessellatedWire,Ready
4237,5,TKDESTEP,TopoDSToStep,TopoDSToStep_Builder,Ready
4238,5,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeShellBasedSurfaceModel,Ready
4239,5,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeTessellatedItem,Ready
4240,5,TKDEVRML,VrmlConverter,VrmlConverter_Drawer,Ready
4241,5,TKFillet,BRepBlend,BRepBlend_AppFunc,Ready
4242,5,TKFillet,BRepBlend,BRepBlend_AppFuncRst,Ready
4243,5,TKFillet,BRepBlend,BRepBlend_AppFuncRstRst,Ready
4244,5,TKFillet,BlendFunc,BlendFunc_Chamfer,Ready
4245,5,TKFillet,BlendFunc,BlendFunc_ConstThroat,Ready
4246,5,TKFillet,BlendFunc,BlendFunc_ConstThroatWithPenetrationInv,Ready
4247,5,TKG2d,Geom2dAdaptor,Geom2dAdaptor_Curve,Ready
4248,5,TKG3d,GeomAdaptor,GeomAdaptor_Curve,Ready
4249,5,TKG3d,GeomAdaptor,GeomAdaptor_Surface,Ready
4250,5,TKGeomAlgo,Geom2dAPI,Geom2dAPI_Interpolate,Ready
4251,5,TKGeomAlgo,Geom2dAPI,Geom2dAPI_PointsToBSpline,Ready
4252,5,TKGeomAlgo,Geom2dHatch,Geom2dHatch_FClass2dOfClassifier,Ready
4253,5,TKGeomAlgo,Geom2dHatch,Geom2dHatch_Hatcher,Ready
4254,5,TKGeomAlgo,GeomAPI,GeomAPI_Interpolate,Ready
4255,5,TKGeomAlgo,GeomAPI,GeomAPI_PointsToBSpline,Ready
4256,5,TKGeomAlgo,GeomAPI,GeomAPI_PointsToBSplineSurface,Ready
4257,5,TKGeomAlgo,GeomFill,GeomFill_BSplineCurves,Ready
4258,5,TKGeomAlgo,GeomFill,GeomFill_BezierCurves,Ready
4259,5,TKGeomAlgo,GeomFill,GeomFill_ConstrainedFilling,Ready
4260,5,TKGeomAlgo,GeomFill,GeomFill_EvolvedSection,Ready
4261,5,TKGeomAlgo,GeomFill,GeomFill_NSections,Ready
4262,5,TKGeomAlgo,GeomFill,GeomFill_SweepSectionGenerator,Ready
4263,5,TKGeomAlgo,GeomFill,GeomFill_UniformSection,Ready
4264,5,TKGeomAlgo,GeomInt,GeomInt_BSpParFunctionOfMyBSplGradientOfTheComputeLineOfWLApprox,Ready
4265,5,TKGeomAlgo,GeomInt,GeomInt_ParFunctionOfMyGradientOfTheComputeLineBezierOfWLApprox,Ready
4266,5,TKGeomAlgo,GeomInt,GeomInt_ParFunctionOfMyGradientbisOfTheComputeLineOfWLApprox,Ready
4267,5,TKGeomAlgo,GeomPlate,GeomPlate_BuildAveragePlane,Ready
4268,5,TKGeomAlgo,GeomPlate,GeomPlate_MakeApprox,Ready
4269,5,TKGeomAlgo,NLPlate,NLPlate_HPG0G3Constraint,Ready
4270,5,TKGeomBase,AppDef,AppDef_BSpParFunctionOfMyBSplGradientOfBSplineCompute,Ready
4271,5,TKGeomBase,AppDef,AppDef_ParFunctionOfMyGradientOfCompute,Ready
4272,5,TKGeomBase,AppDef,AppDef_ParFunctionOfMyGradientbisOfBSplineCompute,Ready
4273,5,TKGeomBase,AppDef,AppDef_ParFunctionOfTheGradient,Ready
4274,5,TKGeomBase,AppDef,AppDef_TheFunction,Ready
4275,5,TKGeomBase,Approx,Approx_Curve2d,Ready
4276,5,TKGeomBase,Approx,Approx_Curve3d,Ready
4277,5,TKGeomBase,Approx,Approx_CurveOnSurface,Ready
4278,5,TKGeomBase,Approx,Approx_CurvilinearParameter,Ready
4279,5,TKGeomBase,Extrema,Extrema_LocateExtPC,Ready
4280,5,TKGeomBase,Extrema,Extrema_LocateExtPC2d,Ready
4281,5,TKGeomBase,GC,GC_MakeArcOfCircle,Ready
4282,5,TKGeomBase,GC,GC_MakeArcOfEllipse,Ready
4283,5,TKGeomBase,GC,GC_MakeArcOfHyperbola,Ready
4284,5,TKGeomBase,GC,GC_MakeArcOfParabola,Ready
4285,5,TKGeomBase,GC,GC_MakeCircle,Ready
4286,5,TKGeomBase,GC,GC_MakeConicalSurface,Ready
4287,5,TKGeomBase,GC,GC_MakeCylindricalSurface,Ready
4288,5,TKGeomBase,GC,GC_MakeEllipse,Ready
4289,5,TKGeomBase,GC,GC_MakeHyperbola,Ready
4290,5,TKGeomBase,GC,GC_MakePlane,Ready
4291,5,TKGeomBase,GC,GC_MakeSegment,Ready
4292,5,TKGeomBase,GC,GC_MakeTrimmedCone,Ready
4293,5,TKGeomBase,GC,GC_MakeTrimmedCylinder,Ready
4294,5,TKGeomBase,GCE2d,GCE2d_MakeArcOfCircle,Ready
4295,5,TKGeomBase,GCE2d,GCE2d_MakeArcOfEllipse,Ready
4296,5,TKGeomBase,GCE2d,GCE2d_MakeArcOfHyperbola,Ready
4297,5,TKGeomBase,GCE2d,GCE2d_MakeArcOfParabola,Ready
4298,5,TKGeomBase,GCE2d,GCE2d_MakeCircle,Ready
4299,5,TKGeomBase,GCE2d,GCE2d_MakeEllipse,Ready
4300,5,TKGeomBase,GCE2d,GCE2d_MakeHyperbola,Ready
4301,5,TKGeomBase,GCE2d,GCE2d_MakeParabola,Ready
4302,5,TKGeomBase,GCE2d,GCE2d_MakeSegment,Ready
4303,5,TKGeomBase,Geom2dConvert,Geom2dConvert_ApproxCurve,Ready
4304,5,TKGeomBase,Geom2dConvert,Geom2dConvert_BSplineCurveToBezierCurve,Ready
4305,5,TKGeomBase,Geom2dConvert,Geom2dConvert_CompCurveToBSplineCurve,Ready
4306,5,TKGeomBase,GeomConvert,GeomConvert_ApproxCurve,Ready
4307,5,TKGeomBase,GeomConvert,GeomConvert_ApproxSurface,Ready
4308,5,TKGeomBase,GeomConvert,GeomConvert_BSplineCurveToBezierCurve,Ready
4309,5,TKGeomBase,GeomConvert,GeomConvert_BSplineSurfaceToBezierSurface,Ready
4310,5,TKGeomBase,GeomConvert,GeomConvert_CompCurveToBSplineCurve,Ready
4311,5,TKGeomBase,GeomLib,GeomLib_Check2dBSplineCurve,Ready
4312,5,TKGeomBase,GeomLib,GeomLib_CheckBSplineCurve,Ready
4313,5,TKGeomBase,GeomLib,GeomLib_DenominatorMultiplier,Ready
4314,5,TKGeomBase,GeomLib,GeomLib_Interpolate,Ready
4315,5,TKGeomBase,ProjLib,ProjLib_ComputeApprox,Ready
4316,5,TKGeomBase,ProjLib,ProjLib_ComputeApproxOnPolarSurface,Ready
4317,5,TKGeomBase,ProjLib,ProjLib_ProjectOnSurface,Ready
4318,5,TKGeomBase,ProjLib,ProjLib_Projector,Ready
4319,5,TKLCAF,AppStdL,AppStdL_Application,Ready
4320,5,TKLCAF,TDocStd,TDocStd_Owner,Ready
4321,5,TKMesh,BRepMesh,BRepMesh_BaseMeshAlgo,Ready
4322,5,TKMesh,BRepMesh,BRepMesh_BoundaryParamsRangeSplitter,Ready
4323,5,TKMesh,BRepMesh,BRepMesh_Delaun,Ready
4324,5,TKMesh,BRepMesh,BRepMesh_ExtrusionRangeSplitter,Ready
4325,5,TKMesh,BRepMesh,BRepMesh_SelectorOfDataStructureOfDelaun,Ready
4326,5,TKMesh,BRepMesh,BRepMesh_Triangulator,Ready
4327,5,TKMesh,BRepMesh,BRepMesh_UndefinedRangeSplitter,Ready
4328,5,TKMesh,BRepMesh,NodeClassifier,Ready
4329,5,TKOpenGles,OpenGl,OpenGl_AspectsSprite,Ready
4330,5,TKOpenGles,OpenGl,OpenGl_DepthPeeling,Ready
4331,5,TKOpenGles,OpenGl,OpenGl_GlCore15,Ready
4332,5,TKOpenGles,OpenGl,OpenGl_GraphicDriver,Ready
4333,5,TKOpenGles,OpenGl,OpenGl_PrimitiveArray,Ready
4334,5,TKOpenGles,OpenGl,OpenGl_SetOfShaderPrograms,Ready
4335,5,TKOpenGles,OpenGl,OpenGl_ShadowMap,Ready
4336,5,TKRWMesh,RWMesh,CafDocumentTools,Ready
4337,5,TKService,Aspect,Aspect_AspectFillAreaDefinitionError,Ready
4338,5,TKService,Aspect,Aspect_AspectLineDefinitionError,Ready
4339,5,TKService,Aspect,Aspect_AspectMarkerDefinitionError,Ready
4340,5,TKService,Aspect,Aspect_DisplayConnectionDefinitionError,Ready
4341,5,TKService,Aspect,Aspect_GraphicDeviceDefinitionError,Ready
4342,5,TKService,Aspect,Aspect_IdentDefinitionError,Ready
4343,5,TKService,Aspect,Aspect_WindowDefinitionError,Ready
4344,5,TKService,Aspect,Aspect_WindowError,Ready
4345,5,TKService,Font,Font_FTFont,Ready
4346,5,TKService,Graphic3d,Graphic3d_ArrayOfPrimitives,Ready
4347,5,TKService,Graphic3d,Graphic3d_GroupDefinitionError,Ready
4348,5,TKService,Graphic3d,Graphic3d_MarkerImage,Ready
4349,5,TKService,Graphic3d,Graphic3d_MaterialDefinitionError,Ready
4350,5,TKService,Graphic3d,Graphic3d_MutableIndexBuffer,Ready
4351,5,TKService,Graphic3d,Graphic3d_PriorityDefinitionError,Ready
4352,5,TKService,Graphic3d,Graphic3d_StructureDefinitionError,Ready
4353,5,TKService,Graphic3d,Graphic3d_StructureManager,Ready
4354,5,TKService,Graphic3d,Graphic3d_TextureRoot,Ready
4355,5,TKService,Image,Image_AlienPixMap,Ready
4356,5,TKService,Image,Image_Diff,Ready
4357,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_ConvertSurfaceToBezierBasis,Ready
4358,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_SplitSurfaceAngle,Ready
4359,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_SplitSurfaceArea,Ready
4360,5,TKShHealing,ShapeUpgrade,ShapeUpgrade_SplitSurfaceContinuity,Ready
4361,5,TKStd,ShapePersistent,Curve3D,Ready
4362,5,TKStd,ShapePersistent,CurveOnSurface,Ready
4363,5,TKStd,ShapePersistent,PointOnCurveOnSurface,Ready
4364,5,TKStd,ShapePersistent,PointOnSurface,Ready
4365,5,TKStd,ShapePersistent,PolygonOnClosedSurface,Ready
4366,5,TKStd,ShapePersistent,PolygonOnClosedTriangulation,Ready
4367,5,TKTObj,TObj,TObj_Application,Ready
4368,5,TKTopAlgo,BRepApprox,BRepApprox_ApproxLine,Ready
4369,5,TKTopAlgo,BRepBuilderAPI,BRepBuilderAPI_FindPlane,Ready
4370,5,TKTopAlgo,BRepClass,BRepClass_FClass2dOfFClassifier,Ready
4371,5,TKTopAlgo,BRepClass,BRepClass_FacePassiveClassifier,Ready
4372,5,TKTopAlgo,Bisector,Bisector_Bisec,Ready
4373,5,TKTopAlgo,Bisector,Bisector_BisecAna,Ready
4374,5,TKTopTest,DrawFairCurve,DrawFairCurve_Batten,Ready
4375,5,TKV3d,SelectMgr,SelectMgr_TriangularFrustumSet,Ready
4376,5,TKV3d,SelectMgr,SelectMgr_ViewerSelector,Ready
4377,5,TKV3d,V3d,V3d_BadValue,Ready
4378,5,TKXCAF,XCAFApp,XCAFApp_Application,Ready
4379,5,TKXCAF,XCAFDimTolObjects,XCAFDimTolObjects_Tool,Ready
4380,5,TKXCAF,XCAFDoc,XCAFDoc_VisMaterial,Ready
4381,5,TKXSBase,IFSelect,IFSelect_DispPerSignature,Ready
4382,5,TKXSBase,IFSelect,IFSelect_GraphCounter,Ready
4383,5,TKXSBase,IFSelect,IFSelect_ModifReorder,Ready
4384,5,TKXSBase,IFSelect,IFSelect_SelectAnyList,Ready
4385,5,TKXSBase,IFSelect,IFSelect_SelectExplore,Ready
4386,5,TKXSBase,IFSelect,IFSelect_SelectExtract,Ready
4387,5,TKXSBase,IFSelect,IFSelect_SelectShared,Ready
4388,5,TKXSBase,IFSelect,IFSelect_SelectSharing,Ready
4389,5,TKXSBase,IFSelect,IFSelect_SelectSuite,Ready
4390,5,TKXSBase,IFSelect,IFSelect_SignAncestor,Ready
4391,5,TKXSBase,Interface,Interface_GTool,Ready
4392,5,TKXSBase,Transfer,Transfer_BinderOfTransientInteger,Ready
4393,5,TKXmlXCAF,XmlXCAFDrivers,XmlXCAFDrivers_DocumentRetrievalDriver,Ready
4394,5,TKXmlXCAF,XmlXCAFDrivers,XmlXCAFDrivers_DocumentStorageDriver,Ready
4395,5,TKernel,Storage,Storage_Data,Ready
4396,6,TKBO,BOPAlgo,BOPAlgo_BuilderSolid,Ready
4397,6,TKBO,BOPAlgo,BOPAlgo_CheckerSI,Ready
4398,6,TKBool,BRepFill,BRepFill_TrimEdgeTool,Ready
4399,6,TKDEIGES,IGESAppli,IGESAppli_NodalConstraint,Ready
4400,6,TKDEIGES,IGESDraw,IGESDraw_NetworkSubfigure,Ready
4401,6,TKDEIGES,IGESSelect,IGESSelect_AddGroup,Ready
4402,6,TKDEIGES,IGESSelect,IGESSelect_AutoCorrect,Ready
4403,6,TKDEIGES,IGESSelect,IGESSelect_ChangeLevelList,Ready
4404,6,TKDEIGES,IGESSelect,IGESSelect_ChangeLevelNumber,Ready
4405,6,TKDEIGES,IGESSelect,IGESSelect_ComputeStatus,Ready
4406,6,TKDEIGES,IGESSelect,IGESSelect_RebuildDrawings,Ready
4407,6,TKDEIGES,IGESSelect,IGESSelect_RebuildGroups,Ready
4408,6,TKDEIGES,IGESSelect,IGESSelect_RemoveCurves,Ready
4409,6,TKDEIGES,IGESSelect,IGESSelect_SelectBasicGeom,Ready
4410,6,TKDEIGES,IGESSelect,IGESSelect_SelectBypassGroup,Ready
4411,6,TKDEIGES,IGESSelect,IGESSelect_SelectBypassSubfigure,Ready
4412,6,TKDEIGES,IGESSelect,IGESSelect_SelectFaces,Ready
4413,6,TKDEIGES,IGESSelect,IGESSelect_SelectLevelNumber,Ready
4414,6,TKDEIGES,IGESSelect,IGESSelect_SelectName,Ready
4415,6,TKDEIGES,IGESSelect,IGESSelect_SelectPCurves,Ready
4416,6,TKDEIGES,IGESSelect,IGESSelect_SelectSubordinate,Ready
4417,6,TKDEIGES,IGESSelect,IGESSelect_SelectVisibleStatus,Ready
4418,6,TKDEIGES,IGESSelect,IGESSelect_SetGlobalParameter,Ready
4419,6,TKDEIGES,IGESSelect,IGESSelect_SetLabel,Ready
4420,6,TKDEIGES,IGESSelect,IGESSelect_SetVersion5,Ready
4421,6,TKDEIGES,IGESSelect,IGESSelect_UpdateCreationDate,Ready
4422,6,TKDEIGES,IGESSelect,IGESSelect_UpdateFileName,Ready
4423,6,TKDEIGES,IGESSelect,IGESSelect_UpdateLastChange,Ready
4424,6,TKDESTEP,GeomToStep,GeomToStep_MakeBoundedCurve,Ready
4425,6,TKDESTEP,GeomToStep,GeomToStep_MakeBoundedSurface,Ready
4426,6,TKDESTEP,GeomToStep,GeomToStep_MakeCartesianPoint,Ready
4427,6,TKDESTEP,GeomToStep,GeomToStep_MakeConic,Ready
4428,6,TKDESTEP,GeomToStep,GeomToStep_MakeSweptSurface,Ready
4429,6,TKDESTEP,GeomToStep,GeomToStep_MakeVector,Ready
4430,6,TKDESTEP,STEPConstruct,STEPConstruct_AP203Context,Ready
4431,6,TKDESTEP,STEPConstruct,STEPConstruct_Part,Ready
4432,6,TKDESTEP,STEPSelections,STEPSelections_AssemblyComponent,Ready
4433,6,TKDESTEP,STEPSelections,STEPSelections_SelectAssembly,Ready
4434,6,TKDESTEP,STEPSelections,STEPSelections_SelectFaces,Ready
4435,6,TKDESTEP,STEPSelections,STEPSelections_SelectGSCurves,Ready
4436,6,TKDESTEP,STEPSelections,STEPSelections_SelectInstances,Ready
4437,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndAreaUnit,Ready
4438,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndLengthUnit,Ready
4439,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndMassUnit,Ready
4440,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndPlaneAngleUnit,Ready
4441,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndRatioUnit,Ready
4442,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndSolidAngleUnit,Ready
4443,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndTimeUnit,Ready
4444,6,TKDESTEP,StepBasic,StepBasic_ConversionBasedUnitAndVolumeUnit,Ready
4445,6,TKDESTEP,StepBasic,StepBasic_PhysicallyModeledProductDefinition,Ready
4446,6,TKDESTEP,StepBasic,StepBasic_ProductDefinitionReferenceWithLocalRepresentation,Ready
4447,6,TKDESTEP,StepBasic,StepBasic_ProductDefinitionWithAssociatedDocuments,Ready
4448,6,TKDESTEP,StepDimTol,StepDimTol_CylindricityTolerance,Ready
4449,6,TKDESTEP,StepDimTol,StepDimTol_Datum,Ready
4450,6,TKDESTEP,StepDimTol,StepDimTol_DatumFeature,Ready
4451,6,TKDESTEP,StepDimTol,StepDimTol_DatumReferenceModifierWithValue,Ready
4452,6,TKDESTEP,StepDimTol,StepDimTol_DatumSystem,Ready
4453,6,TKDESTEP,StepDimTol,StepDimTol_DatumTarget,Ready
4454,6,TKDESTEP,StepDimTol,StepDimTol_FlatnessTolerance,Ready
4455,6,TKDESTEP,StepDimTol,StepDimTol_GeneralDatumReference,Ready
4456,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceRelationship,Ready
4457,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithDatumReference,Ready
4458,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithDefinedUnit,Ready
4459,6,TKDESTEP,StepDimTol,StepDimTol_GeometricToleranceWithModifiers,Ready
4460,6,TKDESTEP,StepDimTol,StepDimTol_LineProfileTolerance,Ready
4461,6,TKDESTEP,StepDimTol,StepDimTol_ModifiedGeometricTolerance,Ready
4462,6,TKDESTEP,StepDimTol,StepDimTol_PositionTolerance,Ready
4463,6,TKDESTEP,StepDimTol,StepDimTol_RoundnessTolerance,Ready
4464,6,TKDESTEP,StepDimTol,StepDimTol_RunoutZoneOrientation,Ready
4465,6,TKDESTEP,StepDimTol,StepDimTol_StraightnessTolerance,Ready
4466,6,TKDESTEP,StepDimTol,StepDimTol_SurfaceProfileTolerance,Ready
4467,6,TKDESTEP,StepDimTol,StepDimTol_ToleranceZone,Ready
4468,6,TKDESTEP,StepDimTol,StepDimTol_UnequallyDisposedGeometricTolerance,Ready
4469,6,TKDESTEP,StepFEA,StepFEA_Curve3dElementRepresentation,Ready
4470,6,TKDESTEP,StepFEA,StepFEA_CurveElementLocation,Ready
4471,6,TKDESTEP,StepFEA,StepFEA_DummyNode,Ready
4472,6,TKDESTEP,StepFEA,StepFEA_ElementGroup,Ready
4473,6,TKDESTEP,StepFEA,StepFEA_FeaMaterialPropertyRepresentation,Ready
4474,6,TKDESTEP,StepFEA,StepFEA_FeaModelDefinition,Ready
4475,6,TKDESTEP,StepFEA,StepFEA_GeometricNode,Ready
4476,6,TKDESTEP,StepFEA,StepFEA_Node,Ready
4477,6,TKDESTEP,StepFEA,StepFEA_NodeDefinition,Ready
4478,6,TKDESTEP,StepFEA,StepFEA_NodeGroup,Ready
4479,6,TKDESTEP,StepFEA,StepFEA_ParametricCurve3dElementCoordinateSystem,Ready
4480,6,TKDESTEP,StepFEA,StepFEA_Surface3dElementRepresentation,Ready
4481,6,TKDESTEP,StepFEA,StepFEA_Volume3dElementRepresentation,Ready
4482,6,TKDESTEP,StepGeom,StepGeom_BSplineCurve,Ready
4483,6,TKDESTEP,StepGeom,StepGeom_BSplineSurface,Ready
4484,6,TKDESTEP,StepGeom,StepGeom_CartesianTransformationOperator,Ready
4485,6,TKDESTEP,StepGeom,StepGeom_Circle,Ready
4486,6,TKDESTEP,StepGeom,StepGeom_CompositeCurve,Ready
4487,6,TKDESTEP,StepGeom,StepGeom_CurveBoundedSurface,Ready
4488,6,TKDESTEP,StepGeom,StepGeom_Ellipse,Ready
4489,6,TKDESTEP,StepGeom,StepGeom_EvaluatedDegeneratePcurve,Ready
4490,6,TKDESTEP,StepGeom,StepGeom_Hyperbola,Ready
4491,6,TKDESTEP,StepGeom,StepGeom_IntersectionCurve,Ready
4492,6,TKDESTEP,StepGeom,StepGeom_Line,Ready
4493,6,TKDESTEP,StepGeom,StepGeom_Parabola,Ready
4494,6,TKDESTEP,StepGeom,StepGeom_Placement,Ready
4495,6,TKDESTEP,StepGeom,StepGeom_Polyline,Ready
4496,6,TKDESTEP,StepGeom,StepGeom_RectangularCompositeSurface,Ready
4497,6,TKDESTEP,StepGeom,StepGeom_RectangularTrimmedSurface,Ready
4498,6,TKDESTEP,StepGeom,StepGeom_ReparametrisedCompositeCurveSegment,Ready
4499,6,TKDESTEP,StepGeom,StepGeom_SeamCurve,Ready
4500,6,TKDESTEP,StepGeom,StepGeom_SurfaceCurveAndBoundedCurve,Ready
4501,6,TKDESTEP,StepGeom,StepGeom_SurfaceOfLinearExtrusion,Ready
4502,6,TKDESTEP,StepGeom,StepGeom_SurfacePatch,Ready
4503,6,TKDESTEP,StepGeom,StepGeom_TrimmedCurve,Ready
4504,6,TKDESTEP,StepKinematics,StepKinematics_ContextDependentKinematicLinkRepresentation,Ready
4505,6,TKDESTEP,StepKinematics,StepKinematics_KinematicJoint,Ready
4506,6,TKDESTEP,StepKinematics,StepKinematics_KinematicLinkRepresentation,Ready
4507,6,TKDESTEP,StepRepr,StepRepr_AssemblyComponentUsageSubstitute,Ready
4508,6,TKDESTEP,StepRepr,StepRepr_CompShAspAndDatumFeatAndShAsp,Ready
4509,6,TKDESTEP,StepRepr,StepRepr_CompositeShapeAspect,Ready
4510,6,TKDESTEP,StepRepr,StepRepr_ConfigurationItem,Ready
4511,6,TKDESTEP,StepRepr,StepRepr_DerivedShapeAspect,Ready
4512,6,TKDESTEP,StepRepr,StepRepr_NextAssemblyUsageOccurrence,Ready
4513,6,TKDESTEP,StepRepr,StepRepr_PromissoryUsageOccurrence,Ready
4514,6,TKDESTEP,StepRepr,StepRepr_QuantifiedAssemblyComponentUsage,Ready
4515,6,TKDESTEP,StepRepr,StepRepr_ReprItemAndMeasureWithUnit,Ready
4516,6,TKDESTEP,StepRepr,StepRepr_RepresentationRelationshipWithTransformation,Ready
4517,6,TKDESTEP,StepRepr,StepRepr_ShapeAspectRelationship,Ready
4518,6,TKDESTEP,StepSelect,StepSelect_StepType,Ready
4519,6,TKDESTEP,StepShape,StepShape_AdvancedFace,Ready
4520,6,TKDESTEP,StepShape,StepShape_BoxDomain,Ready
4521,6,TKDESTEP,StepShape,StepShape_BrepWithVoids,Ready
4522,6,TKDESTEP,StepShape,StepShape_ContextDependentShapeRepresentation,Ready
4523,6,TKDESTEP,StepShape,StepShape_DimensionalCharacteristicRepresentation,Ready
4524,6,TKDESTEP,StepShape,StepShape_DimensionalSize,Ready
4525,6,TKDESTEP,StepShape,StepShape_EdgeCurve,Ready
4526,6,TKDESTEP,StepShape,StepShape_FaceOuterBound,Ready
4527,6,TKDESTEP,StepShape,StepShape_FacetedBrep,Ready
4528,6,TKDESTEP,StepShape,StepShape_OrientedClosedShell,Ready
4529,6,TKDESTEP,StepShape,StepShape_OrientedEdge,Ready
4530,6,TKDESTEP,StepShape,StepShape_OrientedOpenShell,Ready
4531,6,TKDESTEP,StepShape,StepShape_OrientedPath,Ready
4532,6,TKDESTEP,StepShape,StepShape_Subedge,Ready
4533,6,TKDESTEP,StepShape,StepShape_SweptFaceSolid,Ready
4534,6,TKDESTEP,StepToTopoDS,StepToTopoDS_PointPair,Ready
4535,6,TKDESTEP,StepVisual,StepVisual_AnnotationCurveOccurrenceAndGeomReprItem,Ready
4536,6,TKDESTEP,StepVisual,StepVisual_AnnotationFillArea,Ready
4537,6,TKDESTEP,StepVisual,StepVisual_AnnotationText,Ready
4538,6,TKDESTEP,StepVisual,StepVisual_AreaInSet,Ready
4539,6,TKDESTEP,StepVisual,StepVisual_CameraImage,Ready
4540,6,TKDESTEP,StepVisual,StepVisual_CameraModelD2,Ready
4541,6,TKDESTEP,StepVisual,StepVisual_MechanicalDesignGeometricPresentationArea,Ready
4542,6,TKDESTEP,StepVisual,StepVisual_PresentationSize,Ready
4543,6,TKDESTEP,StepVisual,StepVisual_TemplateInstance,Ready
4544,6,TKDESTEP,StepVisual,StepVisual_TessellatedCurveSet,Ready
4545,6,TKDESTEP,StepVisual,StepVisual_TessellatedEdge,Ready
4546,6,TKDESTEP,StepVisual,StepVisual_TessellatedFace,Ready
4547,6,TKDESTEP,StepVisual,StepVisual_TessellatedPointSet,Ready
4548,6,TKDESTEP,StepVisual,StepVisual_TessellatedShapeRepresentationWithAccuracyParameters,Ready
4549,6,TKDESTEP,StepVisual,StepVisual_TessellatedSolid,Ready
4550,6,TKDESTEP,StepVisual,StepVisual_TessellatedSurfaceSet,Ready
4551,6,TKDESTEP,StepVisual,StepVisual_TessellatedVertex,Ready
4552,6,TKDESTEP,StepVisual,StepVisual_ViewVolume,Ready
4553,6,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeGeometricCurveSet,Ready
4554,6,TKDESTEP,TopoDSToStep,TopoDSToStep_MakeManifoldSolidBrep,Ready
4555,6,TKDEVRML,VrmlAPI,VrmlAPI_Writer,Ready
4556,6,TKDraw,DBRep,DBRep_IsoBuilder,Ready
4557,6,TKFillet,BlendFunc,BlendFunc_ConstThroatWithPenetration,Ready
4558,6,TKG2d,Geom2dEvaluator,Geom2dEvaluator_OffsetCurve,Ready
4559,6,TKG3d,GeomAdaptor,GeomAdaptor_SurfaceOfLinearExtrusion,Ready
4560,6,TKG3d,GeomAdaptor,GeomAdaptor_SurfaceOfRevolution,Ready
4561,6,TKG3d,GeomEvaluator,GeomEvaluator_OffsetCurve,Ready
4562,6,TKG3d,GeomEvaluator,GeomEvaluator_OffsetSurface,Ready
4563,6,TKGeomAlgo,Geom2dAPI,Geom2dAPI_ExtremaCurveCurve,Ready
4564,6,TKGeomAlgo,Geom2dAPI,Geom2dAPI_ProjectPointOnCurve,Ready
4565,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCirCu,Ready
4566,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuCu,Ready
4567,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuCuCu,Ready
4568,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuCuOnCu,Ready
4569,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanCuPnt,Ready
4570,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_FunctionTanObl,Ready
4571,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_QCurve,Ready
4572,6,TKGeomAlgo,Geom2dGcc,Geom2dGcc_QualifiedCurve,Ready
